result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dependency_num_clauses,metric_max_dependency_num_clauses,metric_avg_dependency_path_length,metric_max_dependency_path_length,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
b6d3a6eed750,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",756,124,87,58,5,4.975806451612903,150.4,24.8,23.0,0.21405719192692962,0.009624096019139147,"[0.008920832664247536, 0.0017666256908095423, 0.005458581098270077, 0.00310215258495114]","[0.7016129032258065, 0.959349593495935, 0.9918032786885246, 1.0, 1.0]","[0.10483870967741936, 0.3983739837398374, 0.7131147540983607, 0.9008264462809917, 0.975]",3.2,5,3.5624622181454817,9,0.09542909454792103,0.001005569985388699,0.16666666666666666
d74caddb80be,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",783,126,87,64,5,5.111111111111111,155.8,25.2,23.0,0.21519068321065296,0.02076337997005498,"[0.011573827627933408, 0.01662613374717309, 0.012041134752479254, 0.001285663812524207]","[0.6904761904761905, 0.976, 0.9838709677419355, 0.991869918699187, 1.0]","[0.09523809523809523, 0.424, 0.7338709677419355, 0.9105691056910569, 0.9672131147540983]",3.2,5,3.156109190489666,8,0.10067474842071533,0.0012614125820579747,0.2
99caaf22ae9c,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",794,133,91,61,5,4.857142857142857,158.0,26.6,24.0,0.2133850749073133,0.00869875094683907,"[0.008920832664247536, 0.0017666256908095423, 0.004497571305914244, 0.002212472232706819]","[0.6842105263157895, 0.9696969696969697, 1.0, 1.0, 1.0]","[0.09022556390977443, 0.3787878787878788, 0.7022900763358778, 0.8769230769230769, 0.9767441860465116]",2.8,5,3.55684514885277,9,0.09951821920719553,0.0023498040246213714,0.16666666666666666
ab9f68705e40,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",591,99,78,49,5,4.838383838383838,117.4,19.8,19.0,0.21148501544379864,0.012379864686065264,"[0.0047199808888965245, 0.008789119786686367, 0.009009625514348363, 0.002241003182199275]","[0.7878787878787878, 1.0, 1.0, 1.0, 1.0]","[0.12121212121212122, 0.5, 0.8041237113402062, 0.9791666666666666, 0.9894736842105263]",2.6,4,2.8598770277341705,8,0.118262232618129,0.006149922951650677,0.16666666666666666
c508216282b9,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",809,137,103,74,5,4.817518248175182,161.0,27.4,26.0,0.21165934391526636,0.004518045653305644,"[0.004729250615624125, 0.0020689649459643134, 0.0020896819904516195, 0.00014819375457122974]","[0.7518248175182481, 0.9852941176470589, 1.0, 1.0, 1.0]","[0.08759124087591241, 0.38235294117647056, 0.7333333333333333, 0.9253731343283582, 0.9849624060150376]",3.6,5,3.2842256683375104,10,0.12961292647300882,0.005801266008715222,0.16666666666666666
88cb355897fa,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",694,109,86,63,4,5.247706422018348,172.75,27.25,25.25,0.2133872636879522,0.009781838424039882,"[0.006274314306594531, 0.004340302387436684, 0.00405814094202861]","[0.7889908256880734, 1.0, 1.0, 1.0, 1.0]","[0.11009174311926606, 0.4537037037037037, 0.794392523364486, 0.9339622641509434, 0.9809523809523809]",4.5,6,3.4443749808914568,11,0.1574933592309343,0.0023454264633435695,0.3333333333333333
33f700e257a3,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",794,135,92,59,5,4.8,158.0,27.0,23.6,0.21226352916552546,0.027010577694330268,"[0.004752541323760878, 0.023032930280481062, 0.0131476124400621, 0.013088071344356494]","[0.6814814814814815, 0.9552238805970149, 0.9924812030075187, 1.0, 1.0]","[0.08888888888888889, 0.40298507462686567, 0.7142857142857143, 0.8787878787878788, 0.9770992366412213]",3.4,6,3.4178063973063972,12,0.09603313309081057,0.004592895508197026,0.07142857142857142
6d8b06e240ea,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",758,126,88,60,5,4.920634920634921,150.8,25.2,22.4,0.2125359595832178,0.006239744639029099,"[0.008644072094348948, 6.857736683113513e-05, 0.0009774191257281295, 0.0027894206911499853]","[0.6984126984126984, 0.976, 1.0, 1.0, 1.0]","[0.09523809523809523, 0.384, 0.6693548387096774, 0.8373983739837398, 0.9344262295081968]",3.2,7,3.497294347959162,10,0.09745698406341229,0.0040480346728123395,0.07142857142857142
407d9fb2a80a,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",585,103,79,46,5,4.553398058252427,116.2,20.6,20.0,0.2099072636037633,0.02158240171579215,"[0.008738497893015562, 0.013969447877671987, 0.012480371782922328, 0.00797648587797442]","[0.7669902912621359, 0.9803921568627451, 1.0, 1.0, 1.0]","[0.1262135922330097, 0.5098039215686274, 0.8811881188118812, 0.98, 1.0]",3.2,4,2.8956274956274957,8,0.1262652797901884,0.009305426631721347,0.14285714285714285
66873f027e92,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",867,143,96,65,5,4.979020979020979,172.6,28.6,25.2,0.21475404979517826,0.01062116903514547,"[0.008644072094348948, 6.857736683113513e-05, 0.006022121661748647, 0.006507566947362209]","[0.6713286713286714, 0.9507042253521126, 1.0, 1.0, 1.0]","[0.08391608391608392, 0.352112676056338, 0.6666666666666666, 0.8285714285714286, 0.920863309352518]",3.6,8,3.3810415915374445,10,0.10524689136667455,0.00038814575110857064,0.07142857142857142
f8031ba6999b,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",671,121,86,57,5,4.446280991735537,133.4,24.2,22.0,0.20962440112330263,0.007875275895709105,"[0.0014301352011851787, 0.004952017204228776, 0.002436124317811983, 0.006932275068192273]","[0.7107438016528925, 1.0, 1.0, 1.0, 1.0]","[0.09917355371900827, 0.4166666666666667, 0.7394957983193278, 0.8983050847457628, 0.9401709401709402]",3.8,5,2.9404180394024797,8,0.12749440492467679,0.00987115159264268,0.16666666666666666
dcdeab7b7c9e,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",647,108,83,52,5,4.87962962962963,128.6,21.6,20.0,0.21136455667144752,0.008206085837076577,"[0.00036555609059713, 0.0010789753425688997, 0.01053882638613382, 0.004428813854853303]","[0.7685185185185185, 0.9906542056074766, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.4672897196261682, 0.7830188679245284, 0.9333333333333333, 0.9711538461538461]",4.2,8,2.917841655932056,9,0.11495556222631577,0.006390840496352912,0.3333333333333333
9034cba42c79,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",780,137,93,66,5,4.598540145985401,155.2,27.4,24.2,0.21485085362321013,0.00661825826971521,"[0.0044860920408270055, 0.003368247472322894, 4.141976981808515e-05, 0.005340757256462436]","[0.6788321167883211, 0.9852941176470589, 1.0, 1.0, 1.0]","[0.08759124087591241, 0.3602941176470588, 0.6962962962962963, 0.9029850746268657, 0.9924812030075187]",3.8,6,3.3457745167917485,11,0.11154676751887545,0.000581753407172314,0.25
ec7784cae4e3,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",655,111,85,54,5,4.783783783783784,130.2,22.2,21.4,0.21399866530813594,0.008779746032353972,"[0.0023571173350016295, 0.00494570406074199, 0.0026567718087932013, 0.007599898860171123]","[0.7657657657657657, 0.9818181818181818, 1.0, 1.0, 1.0]","[0.10810810810810811, 0.5181818181818182, 0.8440366972477065, 0.9629629629629629, 1.0]",4.0,6,2.9928778150315196,7,0.119104488098875,0.0011226232229760713,0.16666666666666666
3f50c25516df,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",722,122,82,54,5,4.819672131147541,143.6,24.4,22.2,0.21041795271914127,0.014378482683912508,"[0.001467878658534122, 0.000925372534500063, 0.0075980033074225795, 0.01876571086736825]","[0.6721311475409836, 0.9752066115702479, 1.0, 1.0, 1.0]","[0.09836065573770492, 0.39669421487603307, 0.7166666666666667, 0.8991596638655462, 0.9661016949152542]",3.8,6,3.0348470495060367,8,0.10910408167128867,0.008284048400965416,0.2
1fbecebecc05,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",639,103,87,53,5,5.087378640776699,127.0,20.6,20.2,0.21283834649274241,0.005822160539000948,"[0.0047199808888965245, 0.004419199234307419, 0.0011952234036994858, 0.0013099175510984662]","[0.8446601941747572, 1.0, 1.0, 1.0, 1.0]","[0.11650485436893204, 0.5, 0.8316831683168316, 0.95, 0.98989898989899]",3.0,5,2.9715486130650213,8,0.12420059518611178,0.0034432608537631193,0.16666666666666666
f1998bcdc0b7,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",650,108,78,51,5,4.925925925925926,129.2,21.6,20.0,0.2147135342803656,0.011041842840999808,"[0.008644072094348948, 0.005220009660943131, 0.0009609846940963063, 0.00725861923261123]","[0.7222222222222222, 0.9813084112149533, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.42990654205607476, 0.7358490566037735, 0.8666666666666667, 0.9326923076923077]",2.6,4,3.179859558440518,10,0.09764707468925639,0.00030711472148325925,0.07142857142857142
c33f37aeea2e,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",585,99,79,46,5,4.7272727272727275,116.2,19.8,19.2,0.21043466404440322,0.014239088847086995,"[0.003114668528238912, 0.006347938531484354, 0.004141873274094043, 0.01487369736035668]","[0.797979797979798, 0.9897959183673469, 1.0, 1.0, 1.0]","[0.13131313131313133, 0.5408163265306123, 0.8144329896907216, 0.9375, 0.9789473684210527]",2.8,5,2.93432356704718,8,0.12130737938779465,0.008250625750441498,0.14285714285714285
7bce9126bc25,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",776,121,89,62,5,5.322314049586777,154.4,24.2,22.6,0.21235614271153855,0.016939523547581173,"[0.016397500038146967, 0.009818137787676928, 0.005571753521025902, 0.0020916557483125486]","[0.7355371900826446, 1.0, 1.0, 1.0, 1.0]","[0.09917355371900827, 0.4, 0.7226890756302521, 0.8983050847457628, 0.9572649572649573]",3.4,5,3.5022661292490986,10,0.10618701133322209,0.004407668416170851,0.07142857142857142
a9f377450d9a,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",876,147,110,75,5,4.850340136054422,174.4,29.4,26.6,0.21438599436132758,0.010031752842789954,"[0.008760811819698344, 0.005404959695461453, 0.004923470318317413, 0.000974263852102697]","[0.7482993197278912, 0.9863013698630136, 1.0, 1.0, 1.0]","[0.08163265306122448, 0.3835616438356164, 0.6482758620689655, 0.8125, 0.916083916083916]",4.0,9,3.846469558667139,12,0.14640154229833724,0.0003479651165927966,0.3333333333333333
ee1ef526c0b5,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",722,116,83,56,5,5.112068965517241,143.6,23.2,22.0,0.21112789782610808,0.027934030949811395,"[0.0069283080823493715, 0.015852463606632117, 0.02000035135260908, 0.013086938858032221]","[0.7155172413793104, 0.9652173913043478, 1.0, 1.0, 1.0]","[0.10344827586206896, 0.3565217391304348, 0.6666666666666666, 0.8584070796460177, 0.9553571428571429]",3.2,4,3.1216390284560154,8,0.10020295229363949,0.006864158187031788,0.25
4d1708e8a2d6,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",811,136,86,60,5,4.875,161.4,27.2,24.0,0.21102064962440964,0.009854619609077658,"[0.008436317557777295, 0.007031632539553495, 0.0033953658535949005, 0.0008459232672296257]","[0.6323529411764706, 0.9407407407407408, 0.9850746268656716, 0.9924812030075187, 1.0]","[0.08823529411764706, 0.37037037037037035, 0.6865671641791045, 0.8345864661654135, 0.9166666666666666]",3.2,6,3.1225645443532106,9,0.09730781519666631,0.007078654590428668,0.07142857142857142
9b9bac4d19b7,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",778,131,91,61,5,4.854961832061068,154.8,26.2,23.2,0.21186187996890377,0.014841338468408988,"[0.008644072094348948, 0.0036922829015390846, 0.0005667420653077404, 0.016779579875622203]","[0.6946564885496184, 0.9692307692307692, 1.0, 1.0, 1.0]","[0.0916030534351145, 0.3769230769230769, 0.6744186046511628, 0.859375, 0.9448818897637795]",2.8,5,3.4076644779931575,12,0.09322538020762991,0.005396193901440416,0.07142857142857142
0e243e802c87,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",742,124,87,59,5,4.895161290322581,147.6,24.8,22.4,0.21122472269503015,0.016970380293514484,"[0.008644072094348948, 0.0036922829015390846, 0.0005667420653077404, 0.021037663525833195]","[0.7016129032258065, 0.967479674796748, 1.0, 1.0, 1.0]","[0.0967741935483871, 0.3983739837398374, 0.7131147540983607, 0.8760330578512396, 0.95]",2.6,4,3.317171632206194,10,0.09259860693140233,0.006670508449187651,0.07142857142857142
960958b88d31,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",664,113,90,55,5,4.769911504424779,132.0,22.6,21.0,0.20887418311051648,0.011365462291953898,"[0.00036555609059713, 0.0010789753425688997, 0.01635758005655727, 0.004928813094184498]","[0.7964601769911505, 0.9910714285714286, 1.0, 1.0, 1.0]","[0.10619469026548672, 0.44642857142857145, 0.8018018018018018, 0.9454545454545454, 1.0]",3.6,5,2.935968373373881,9,0.11867953614985689,0.011371587618214996,0.3333333333333333
e94380ec6865,"['claude-3-5-sonnet-20240620', 'low']","['model', 'semantic_distance']",671,119,87,51,5,4.512605042016807,133.4,23.8,22.6,0.2077788077616224,0.010044012439278716,"[0.007758736610412598, 0.002421799031170929, 0.0035521024729543993, 0.006355386764019505]","[0.7310924369747899, 0.9745762711864406, 1.0, 1.0, 1.0]","[0.1092436974789916, 0.4745762711864407, 0.8376068376068376, 0.9655172413793104, 1.0]",3.6,5,3.0441543234810156,10,0.12084219049900136,0.01356233831600312,0.14285714285714285
8ab26f1a6c89,"['claude-3-5-sonnet-20240620', 'high']","['model', 'semantic_distance']",600,98,80,55,4,4.938775510204081,149.25,24.5,23.5,0.21447186670720778,0.008622403328235329,"[0.006129405715248781, 0.005018473445595084, 0.0017857258315091273]","[0.8163265306122449, 1.0, 1.0, 1.0, 1.0]","[0.1326530612244898, 0.4742268041237113, 0.8333333333333334, 0.9789473684210527, 1.0]",4.0,6,3.207508193893393,9,0.11408284877208953,0.0038613403310804317,0.058823529411764705
3ee568565dac,"['claude-3-5-sonnet-20240620', 'high']","['model', 'semantic_distance']",676,119,82,60,5,4.53781512605042,134.4,23.8,21.8,0.21456626165384626,0.00705189582232113,"[0.010633661891474855, 0.002193209492203557, 9.62919586307287e-05, 0.0011806283023331199]","[0.6890756302521008, 0.9915254237288136, 1.0, 1.0, 1.0]","[0.10084033613445378, 0.3644067796610169, 0.6837606837606838, 0.9051724137931034, 0.9652173913043478]",3.4,5,3.1923868804171516,11,0.11311258280530889,0.003672550437803457,0.14285714285714285
ffd790356aae,"['claude-3-5-sonnet-20240620', 'high']","['model', 'semantic_distance']",671,110,86,60,5,4.954545454545454,133.4,22.0,20.6,0.212493523197659,0.011786190988300554,"[0.007193054755528755, 0.010513279071220988, 0.00238300592471391, 0.003483042225137456]","[0.7818181818181819, 1.0, 1.0, 1.0, 1.0]","[0.10909090909090909, 0.46788990825688076, 0.8333333333333334, 0.9345794392523364, 0.9622641509433962]",3.4,5,3.0127873624022534,8,0.10182592462986073,0.007818027350178003,0.058823529411764705
