result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
7d60946a79f1,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",655,119,79,52,5,0.6638655462184874,4.378151260504202,130.2,23.8,20.4,0,0,0,13,0,0,13,0.212361133521139,0.013810964557396513,"[0.009047584055544233, 0.010736787002601916, 0.0065879006207962, 0.0012496574358506762]","[0.6638655462184874, 0.9915254237288136, 1.0, 1.0, 1.0]","[0.09243697478991597, 0.3983050847457627, 0.6752136752136753, 0.8706896551724138, 0.9565217391304348]",3.6,8,3.537930378451276,13,10.8,19,77.91000000000001,9.100000000000001,0.27571334946561804,0.12963299052228272,0.04927152651744303,0.03350473885864085,0.12202813067150635,0.13075468844525107,0.12551421657592257,0.06490962919981583,0.0014636505610445272,0.07692307692307693
a12335f1a392,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",687,114,82,54,5,0.7192982456140351,4.894736842105263,136.6,22.8,20.4,0,0,0,6,0,0,6,0.21566150435861553,0.014181116376167702,"[0.013803553400617674, 0.003983795642852783, 0.00419385755534496, 0.006381026153519986]","[0.7192982456140351, 0.9911504424778761, 1.0, 1.0, 1.0]","[0.09649122807017543, 0.3274336283185841, 0.6160714285714286, 0.8468468468468469, 0.9636363636363636]",3.2,5,3.475275578080456,10,10.6,15,74.36961538461541,9.345384615384617,0.26515151515151514,0.18409090909090908,0.0696969696969697,0.016666666666666666,0.10378787878787879,0.13257575757575757,0.13333333333333333,0.07158870282380478,0.005137091113908532,0.07692307692307693
4fb9017acda8,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",775,143,85,58,5,0.5944055944055944,4.321678321678322,154.2,28.6,23.2,0,0,0,12,0,0,12,0.20713508587062396,0.01566728887702125,"[0.0032118458081694112, 0.008541804513120949, 0.006914983465780622, 0.012665943966971516]","[0.5944055944055944, 0.971830985915493, 0.9929078014184397, 1.0, 1.0]","[0.07692307692307693, 0.323943661971831, 0.6170212765957447, 0.8071428571428572, 0.9280575539568345]",4.0,8,3.5811381106487903,12,12.2,17,74.52781132075472,10.764201257861636,0.2399083546462063,0.15023444160272803,0.05544467787114846,0.04420518207282913,0.11188877725003045,0.15393526976007793,0.10970725246620387,0.08735533382581628,0.011915745862074612,0.2
189f2e87f52e,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",751,135,82,56,5,0.6074074074074074,4.488888888888889,149.4,27.0,22.4,0,0,0,9,1,0,10,0.208215898352784,0.005074293188480308,"[0.0015005190750379815, 0.0041154117295236214, 0.004438427309969295, 9.42282624297186e-05]","[0.6074074074074074, 0.9776119402985075, 1.0, 1.0, 1.0]","[0.0962962962962963, 0.3283582089552239, 0.6015037593984962, 0.8333333333333334, 0.916030534351145]",3.0,5,3.4552996227318853,11,9.2,12,73.01189473684212,10.62784210526316,0.24346320346320346,0.15854256854256854,0.047619047619047616,0.01455026455026455,0.08366810966810967,0.17056084656084655,0.12354304954304954,0.09733497578164806,0.009754120897754515,0.2
6e2867f16dd2,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",672,124,80,46,5,0.6451612903225806,4.290322580645161,133.6,24.8,21.6,0,0,0,17,1,0,18,0.2072503490148535,0.010616146422858921,"[0.004471728032007655, 0.0024022390144039785, 0.0022320018874274206, 0.012126323911878789]","[0.6451612903225806, 0.991869918699187, 1.0, 1.0, 1.0]","[0.0967741935483871, 0.3983739837398374, 0.7377049180327869, 0.8925619834710744, 0.9833333333333333]",3.8,7,2.8465234544951263,8,9.2,11,75.7590071942446,9.59876258992806,0.2074218700874049,0.1393134157077281,0.05773635477582846,0.019583333333333335,0.17940899515814626,0.10837043325158775,0.10530143683581714,0.10307291020517764,0.011685219573615513,0.2
52c66a94eb1e,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",651,114,69,48,5,0.6052631578947368,4.605263157894737,129.4,22.8,20.2,0,0,0,5,2,0,7,0.21026972971909436,0.010298439257284409,"[0.004020320825325913, 0.007317192747135354, 0.004091892398969094, 0.005167472543138457]","[0.6052631578947368, 0.9557522123893806, 0.9910714285714286, 1.0, 1.0]","[0.10526315789473684, 0.3893805309734513, 0.7142857142857143, 0.9009009009009009, 0.9818181818181818]",3.0,4,3.240783762112459,11,9.4,14,73.09451162790701,9.473550387596902,0.2272501906941266,0.14282990083905414,0.10364225781845919,0.010526315789473684,0.07719298245614034,0.1518878718535469,0.11958428680396643,0.09709709105284317,0.005646458165133816,0.25
f5b74f58c225,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",671,119,82,50,5,0.6890756302521008,4.554621848739496,133.4,23.8,22.0,0,0,0,9,2,0,11,0.2087324734609954,0.010607148340214409,"[0.00020158893459445992, 0.01319404421271858, 0.004007653885589518, 0.003811009647526259]","[0.6890756302521008, 0.9745762711864406, 1.0, 1.0, 1.0]","[0.10084033613445378, 0.3644067796610169, 0.6324786324786325, 0.8362068965517241, 0.9391304347826087]",3.4,5,3.0916097445413984,8,9.2,12,75.02038461538464,9.254615384615388,0.22186522083580906,0.14620617944147354,0.08396019013666073,0.00909090909090909,0.1264334521687463,0.1311556743909685,0.13969647454941572,0.07632133235102115,0.008720970681331708,0.07692307692307693
46ce3a53707e,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",687,122,78,48,5,0.639344262295082,4.532786885245901,136.6,24.4,21.0,0,0,0,9,0,0,9,0.21344123986807276,0.010908300244910088,"[0.006883154203603553, 0.0049517756416684044, 0.0036336792839898047, 0.006347991360558414]","[0.639344262295082, 0.9752066115702479, 0.9916666666666667, 1.0, 1.0]","[0.09836065573770492, 0.38016528925619836, 0.725, 0.8991596638655462, 0.9830508474576272]",3.4,4,3.398489607516456,12,12.2,19,74.09905882352942,9.681235294117648,0.24220945083014048,0.12864440795475277,0.03854679802955665,0.02382776865535486,0.10464787447546069,0.13170498084291188,0.12293833242109103,0.07125262332999188,0.0006965621328229865,0.07692307692307693
ebc294f8e57b,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",712,122,78,53,5,0.639344262295082,4.721311475409836,141.6,24.4,21.8,0,0,0,6,0,0,6,0.2073406536451099,0.001989334308620777,"[0.0020316801665030138, 0.0006344940828829915, 0.0004652067007522298, 0.0008472876671033192]","[0.639344262295082, 0.9752066115702479, 1.0, 1.0, 1.0]","[0.09836065573770492, 0.38016528925619836, 0.6583333333333333, 0.8487394957983193, 0.9491525423728814]",3.4,5,3.209874840613046,10,10.8,14,74.04589781021899,9.738335766423358,0.20614930629923134,0.14817432553564489,0.11087075509864115,0.04467448815274902,0.08068981382324711,0.15404916589324386,0.09478594036315176,0.11237348680910857,0.011504610313102737,0.25
355891d2ab03,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",658,117,77,51,5,0.6581196581196581,4.521367521367521,130.8,23.4,20.4,0,0,0,11,0,0,11,0.21143816185932535,0.018856291247136683,"[0.0019959552893563104, 0.021060751483897966, 0.012250071183427608, 0.0024058045375914827]","[0.6581196581196581, 0.9741379310344828, 0.991304347826087, 1.0, 1.0]","[0.09401709401709402, 0.29310344827586204, 0.5391304347826087, 0.7543859649122807, 0.8584070796460177]",4.6,5,3.466622823984526,12,11.0,18,77.62346153846157,8.891538461538463,0.2841798043495836,0.1475232435928531,0.0348310291858679,0.0064516129032258064,0.14798043495836366,0.1502655833131215,0.0980265179076724,0.07311742202095363,0.0033095938846718354,0.07692307692307693
a84688698218,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",685,119,78,49,5,0.6554621848739496,4.61344537815126,136.2,23.8,21.4,0,0,0,14,1,0,15,0.20710011069871942,0.020311214956542298,"[0.012495982182490373, 0.008579107938390812, 0.0066451371619195565, 0.012902202630283854]","[0.6554621848739496, 0.9830508474576272, 1.0, 1.0, 1.0]","[0.10084033613445378, 0.3220338983050847, 0.6068376068376068, 0.8017241379310345, 0.9304347826086956]",4.0,7,3.12888796475753,9,10.6,13,75.89845255474454,9.479941605839418,0.23334701696770663,0.1892446633825944,0.06709998175515416,0.009523809523809523,0.14041689472723956,0.12862616310892172,0.12148330596606458,0.08554348479146542,0.011985696205883689,0.07692307692307693
911aa717752b,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",775,134,89,54,5,0.664179104477612,4.641791044776119,154.2,26.8,23.4,1,0,1,12,0,1,12,0.20563976132394882,0.008160525063673665,"[0.003761460880438494, 0.0031611795226732797, 0.0045741041501363155, 0.004824305574099241]","[0.664179104477612, 0.9699248120300752, 1.0, 1.0, 1.0]","[0.08955223880597014, 0.3383458646616541, 0.6439393939393939, 0.8396946564885496, 0.9384615384615385]",4.0,6,3.438801089714883,12,12.0,16,72.376,10.766222222222225,0.21900185492257104,0.16574597397487423,0.04636695146285939,0.021195652173913043,0.14191415362131474,0.1260966527079059,0.12047005424243276,0.09368156091026637,0.014906394955424895,0.07692307692307693
7168a4557183,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",715,122,83,57,5,0.680327868852459,4.737704918032787,142.2,24.4,21.6,0,0,0,1,2,0,3,0.2118799663650661,0.003354601415933356,"[0.0015173720378501843, 0.00028939969611890826, 0.0009312716397372189, 0.0039711594581604]","[0.680327868852459, 0.9338842975206612, 0.9833333333333333, 1.0, 1.0]","[0.09836065573770492, 0.36363636363636365, 0.65, 0.8487394957983193, 0.9661016949152542]",2.6,4,3.0082167594678513,7,8.0,10,76.64096503496505,9.674489510489511,0.2830465963599397,0.15561245018516384,0.0821245787362729,0.006666666666666666,0.035274584929757345,0.18527872815728888,0.07520573046809928,0.15574381921602332,0.0024259848731903455,1.0
905892914112,"['llama-3.1-405b-instruct', 'stamp-letter-send']","['model', 'id']",735,126,78,53,5,0.6190476190476191,4.698412698412699,146.2,25.2,21.4,0,0,0,7,0,0,7,0.20882650980582604,0.010386770806205106,"[0.0009277797106540531, 0.0005463364750447897, 0.009048983327343912, 0.010250442099367457]","[0.6190476190476191, 0.928, 0.967741935483871, 0.975609756097561, 0.9836065573770492]","[0.10317460317460317, 0.32, 0.5967741935483871, 0.8130081300813008, 0.9180327868852459]",2.8,5,3.476629193012539,11,9.8,11,71.26550000000002,10.473944444444445,0.25490960652250977,0.1477933356965615,0.08554590570719603,0.017857142857142856,0.06588384733546024,0.18326539052345503,0.10899799125605578,0.1262120500854824,0.008532897991670452,0.25
32f7548ca77f,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",666,117,79,53,5,0.6752136752136753,4.555555555555555,132.4,23.4,19.8,0,0,0,11,0,0,11,0.20997015268951438,0.018647766963122148,"[0.0008286333584285321, 0.016791383485601413, 0.01493364704979791, 0.00474187003241644]","[0.6752136752136753, 0.9741379310344828, 1.0, 1.0, 1.0]","[0.10256410256410256, 0.43103448275862066, 0.6608695652173913, 0.8245614035087719, 0.9380530973451328]",2.6,5,3.183004535147392,9,9.2,12,73.52333333333335,9.71185185185185,0.23529079616036136,0.1095990965556183,0.11270468661773009,0.05064935064935065,0.09025974025974026,0.16685488424618858,0.12179559570863918,0.10106856408326523,0.00875108854747303,0.2
81a29caff832,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",816,140,87,57,5,0.6214285714285714,4.735714285714286,162.4,28.0,23.6,0,0,0,3,5,0,8,0.20905214051405588,0.014388358134489798,"[0.0076032629379859384, 0.0056715679692698195, 0.011764576599433585, 0.0037373087622902534]","[0.6214285714285714, 0.9424460431654677, 1.0, 1.0, 1.0]","[0.08571428571428572, 0.3381294964028777, 0.6666666666666666, 0.8540145985401459, 0.9485294117647058]",4.8,7,4.068496376811594,11,13.4,15,61.857415584415605,12.283038961038962,0.19815126050420168,0.1492717086834734,0.08329131652661065,0.008333333333333333,0.0868627450980392,0.16934173669467786,0.09462184873949579,0.09178717240043309,0.010587112898390039,0.25
d9fa85052c18,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",766,129,74,50,5,0.5736434108527132,4.821705426356589,152.4,25.8,21.0,0,0,0,1,1,0,2,0.2107998285001638,0.007533936775647662,"[0.0015208789265161171, 0.002699570428304765, 0.008607708143465426, 0.0022397160530090165]","[0.5736434108527132, 0.890625, 0.9763779527559056, 1.0, 1.0]","[0.09302325581395349, 0.3203125, 0.6062992125984252, 0.8650793650793651, 0.96]",2.8,6,3.387475032566218,11,9.2,12,67.0715510204082,11.207972789115647,0.2557467793880837,0.14183574879227054,0.07577093397745571,0.008695652173913044,0.024814814814814814,0.20376409017713365,0.14762278582930757,0.0938023276951002,0.007091736926174208,0.2
c51d1b10edcc,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",715,125,83,55,5,0.664,4.6,142.2,25.0,21.6,0,0,0,3,0,0,3,0.20979860138010095,0.008965168134633425,"[0.0017257660117923623, 0.002149210137034202, 0.005654554074500495, 0.00840080604593979]","[0.664, 0.9758064516129032, 1.0, 1.0, 1.0]","[0.096, 0.3387096774193548, 0.5853658536585366, 0.7868852459016393, 0.8925619834710744]",3.2,6,3.9688270509507895,11,12.8,15,75.61200000000002,9.718638297872342,0.22321069912374258,0.15843904887383148,0.0807094966225401,0.00909090909090909,0.08235715331367505,0.1600590584938411,0.16773101616579877,0.103526058404342,0.009094191166299892,0.2
2f5450975dba,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",729,124,72,50,5,0.5806451612903226,4.774193548387097,145.0,24.8,19.8,0,0,0,5,0,0,5,0.21230620593440777,0.013985180605369532,"[0.007352915960988943, 0.015020481685195292, 0.0021137189985525606, 0.0034832445660022693]","[0.5806451612903226, 0.943089430894309, 1.0, 1.0, 1.0]","[0.0967741935483871, 0.3252032520325203, 0.6065573770491803, 0.7851239669421488, 0.925]",3.4,6,3.4043068966158767,9,10.8,14,64.1818695652174,11.163855072463772,0.2279631612765046,0.14783465410152066,0.057128578567858926,0.013333333333333332,0.06679089026915114,0.22533590347683302,0.11889483829513814,0.1007929107417231,0.0040789820576862534,0.2
1b9a24066201,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",749,120,83,59,5,0.6916666666666667,5.15,149.0,24.0,21.0,0,0,0,1,3,0,4,0.2132147322754495,0.01570121934489599,"[0.00606738130251569, 0.004792118640173038, 0.01926309381212507, 0.0012798449349781804]","[0.6916666666666667, 0.9915966386554622, 1.0, 1.0, 1.0]","[0.09166666666666666, 0.37815126050420167, 0.6779661016949152, 0.8717948717948718, 0.9655172413793104]",3.6,5,3.4580793077818854,12,11.2,16,62.79539849624062,11.108812030075189,0.22097222222222224,0.18319444444444444,0.115,0.03333333333333333,0.08,0.1438888888888889,0.09638888888888889,0.1274419349172841,0.0022619293756028225,0.5
3384eda75bda,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",886,156,102,62,5,0.6538461538461539,4.5576923076923075,176.4,31.2,27.6,0,0,0,6,3,0,9,0.21019381473834775,0.006024600984730261,"[0.0015347593513523605, 0.0029087120597375282, 0.0024782586764622583, 0.005127471881908374]","[0.6538461538461539, 0.9483870967741935, 1.0, 1.0, 1.0]","[0.08333333333333333, 0.41935483870967744, 0.7532467532467533, 0.954248366013072, 1.0]",6.0,7,3.6959178619546225,12,12.0,15,67.18535593220341,12.682666666666666,0.2062102762102762,0.16094891594891594,0.065508613008613,0.026504306504306505,0.08180687555687556,0.15204113454113455,0.10162830412830413,0.1091678842254307,0.008303764449806295,0.25
2d99c832a489,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",774,126,90,58,5,0.7142857142857143,5.0396825396825395,154.0,25.2,23.4,0,0,0,2,4,0,6,0.21212927590553066,0.009243832104280106,"[0.006915744534739254, 0.008052091760752, 0.0015681940480711531, 0.0019516338649978038]","[0.7142857142857143, 0.976, 1.0, 1.0, 1.0]","[0.09523809523809523, 0.416, 0.7338709677419355, 0.926829268292683, 1.0]",4.4,6,3.442869167869168,9,10.8,13,64.80879720279722,11.324839160839165,0.21242215988779803,0.18875549322113136,0.07080411407199626,0.008333333333333333,0.07544927536231884,0.13828237494156148,0.07741280972417017,0.105031316695006,0.004432842115440483,0.16666666666666666
fb75f5e2b3b2,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",689,115,76,52,5,0.6608695652173913,4.886956521739131,137.0,23.0,20.0,0,0,0,3,2,0,5,0.21413513038133244,0.010300549342756926,"[0.001400402201202522, 0.00452207643668967, 0.008643898826379032, 0.006034721221242628]","[0.6608695652173913, 0.9649122807017544, 1.0, 1.0, 1.0]","[0.09565217391304348, 0.35964912280701755, 0.6283185840707964, 0.8303571428571429, 0.9369369369369369]",2.6,4,3.0339990486760744,8,10.2,12,61.289860465116305,11.12006201550388,0.2695373341255694,0.1408631412160824,0.06516498316498316,0.045687264804911865,0.04916498316498316,0.19036145771439889,0.11200752624282036,0.12483458415321681,0.00042113316383690647,0.5
9346ace1249b,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",664,121,66,44,5,0.5454545454545454,4.396694214876033,132.0,24.2,19.6,0,0,0,2,0,0,2,0.20923718904592017,0.013148532973395452,"[0.007093523797534779, 0.0009932241269520192, 0.009909916444430261, 0.008300401577873845]","[0.5454545454545454, 0.9416666666666667, 1.0, 1.0, 1.0]","[0.09917355371900827, 0.35833333333333334, 0.6890756302521008, 0.8559322033898306, 0.9572649572649573]",5.0,7,3.4446465704619698,12,9.6,13,75.51720300751882,9.334375939849625,0.24714057871952608,0.13647470950102528,0.06620813397129187,0.00625,0.028897527910685804,0.16872721576668945,0.1290057530189109,0.09490632233412369,0.010217015834661447,0.2
6c8a335853a7,"['llama-3.1-405b-instruct', 'gloom-payment-exist']","['model', 'id']",824,146,89,57,5,0.6095890410958904,4.554794520547945,164.0,29.2,24.4,0,0,0,3,1,0,4,0.21632613969924755,0.011127992589156935,"[0.010513747699094772, 0.0038798213005065973, 0.0036099690637547144, 0.004252447114957786]","[0.6095890410958904, 0.9241379310344827, 1.0, 1.0, 1.0]","[0.0821917808219178, 0.36551724137931035, 0.6527777777777778, 0.8601398601398601, 0.9366197183098591]",5.0,7,3.783626713843432,13,11.6,17,66.43150310559008,11.992844720496898,0.2393308080808081,0.14926046176046176,0.07059884559884559,0.011805555555555555,0.03878968253968254,0.17204184704184705,0.1283008658008658,0.10254420663999475,0.003960885471993303,0.16666666666666666
