result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
4f4a6498c416,"['gpt-4', 'low']","['model', 'semantic_distance']",751,127,92,60,5,0.7244094488188977,4.811023622047244,149.4,25.4,22.0,0,0,0,5,0,0,5,0.21339188598643588,0.006521408466631143,"[0.002200859905493374, 0.002875255074417382, 0.001017446812006606, 0.006949255141344923]","[0.7244094488188977, 0.9841269841269841, 1.0, 1.0, 1.0]","[0.10236220472440945, 0.38095238095238093, 0.712, 0.9112903225806451, 0.991869918699187]",3.4,5,3.350255228181058,11,10.0,12,73.028,10.228111111111115,0.30098343685300205,0.11573498964803312,0.05809523809523809,0.005714285714285714,0.06097308488612836,0.1446583850931677,0.1643064182194617,0.14321794112523398,0.010736414309115705,0.2
14a3436f9f9c,"['gpt-4', 'low']","['model', 'semantic_distance']",952,166,110,73,5,0.6626506024096386,4.596385542168675,189.6,33.2,28.4,0,0,0,12,0,0,12,0.2153585841893424,0.026989361467308445,"[0.009224497136615578, 0.01613183239557084, 0.018134715353029324, 0.01048767804940115]","[0.6626506024096386, 0.9575757575757575, 1.0, 1.0, 1.0]","[0.07228915662650602, 0.30303030303030304, 0.6097560975609756, 0.8159509202453987, 0.9074074074074074]",4.6,6,3.639136878684962,12,11.6,15,69.86184210526318,12.955263157894738,0.237015644676935,0.16216579482708515,0.07177177177177177,0.013738738738738739,0.09500205851012303,0.1548181245761891,0.12014312699796571,0.13128268952463187,0.006803017903302677,0.2
5999ce8e96fe,"['gpt-4', 'low']","['model', 'semantic_distance']",963,168,110,81,5,0.6547619047619048,4.613095238095238,191.8,33.6,28.4,0,0,0,7,0,0,7,0.21340188991140435,0.012027338338247429,"[0.004807974485790012, 0.00575688849887282, 0.007782196454298257, 0.005707617237533769]","[0.6547619047619048, 0.9520958083832335, 1.0, 1.0, 1.0]","[0.07738095238095238, 0.2634730538922156, 0.5120481927710844, 0.703030303030303, 0.8353658536585366]",4.2,7,4.078825029104201,16,12.4,19,67.39650000000002,13.398500000000002,0.28802182163187856,0.129308981657179,0.09140575585072738,0.0058823529411764705,0.04795224541429475,0.1894291587602783,0.17121283997469955,0.1277328939998851,0.010716406459178762,0.1111111111111111
875e3504a421,"['gpt-4', 'low']","['model', 'semantic_distance']",980,158,107,78,5,0.6772151898734177,5.050632911392405,195.2,31.6,26.8,0,0,0,8,3,0,11,0.2149488423770164,0.011067516910456585,"[0.009137492159228322, 0.005478568228728914, 0.0013184482780910778, 0.0062005251548648554]","[0.6772151898734177, 0.9745222929936306, 1.0, 1.0, 1.0]","[0.0759493670886076, 0.3375796178343949, 0.6474358974358975, 0.8258064516129032, 0.9285714285714286]",4.4,7,3.5542202909872085,9,10.8,15,67.08255614973265,13.193860962566845,0.27865026927095893,0.1292798542453715,0.09196559762077003,0.03031857031857032,0.0820262036813761,0.12599180130214613,0.12148841197117059,0.1389683309723349,0.007622501527954684,0.2
5fc8584d5bd9,"['gpt-4', 'low']","['model', 'semantic_distance']",944,160,106,71,5,0.6625,4.775,188.2,32.0,28.2,0,0,0,5,0,0,5,0.2157256387369014,0.027714397706887814,"[0.02119005677245911, 0.022688589449767205, 0.0028829357344589135, 0.0086672134570904]","[0.6625, 0.9559748427672956, 1.0, 1.0, 1.0]","[0.0875, 0.34591194968553457, 0.6392405063291139, 0.8280254777070064, 0.9487179487179487]",5.4,9,4.037106665586542,13,12.8,19,66.59419672131149,13.063234972677598,0.2911458067475245,0.0999337897769936,0.08763422365739354,0.011714770797962648,0.058692070678488334,0.15152420372034872,0.14059374664787627,0.14577378361832863,0.00606890880818467,0.25
b6ae3ae96d05,"['gpt-4', 'low']","['model', 'semantic_distance']",910,158,104,69,5,0.6582278481012658,4.6645569620253164,181.2,31.6,26.8,0,0,0,3,1,0,4,0.21214029507970364,0.009126685196028272,"[0.00802788542303845, 0.0017210640313424508, 0.004741556567824989, 0.0037628643698506548]","[0.6582278481012658, 0.9617834394904459, 0.9935897435897436, 1.0, 1.0]","[0.08227848101265822, 0.29936305732484075, 0.5897435897435898, 0.7870967741935484, 0.9155844155844156]",5.0,7,3.8539215711467616,10,13.4,15,68.14128813559323,12.549333333333333,0.2533873109038186,0.12427820284386681,0.07084477518079865,0.0111518708730741,0.062087831464207106,0.19225186039199246,0.12236523075848094,0.1429551968387529,0.013239596122580188,0.2
05b50a521f48,"['gpt-4', 'low']","['model', 'semantic_distance']",722,119,88,58,5,0.7394957983193278,4.915966386554622,143.6,23.8,21.2,0,0,0,2,4,0,6,0.2120941037924017,0.007680746792873616,"[0.003768218235642301, 0.0026031256097705513, 0.006387729729924879, 0.0026024200104095008]","[0.7394957983193278, 0.9576271186440678, 1.0, 1.0, 1.0]","[0.1092436974789916, 0.4067796610169492, 0.6581196581196581, 0.8620689655172413, 0.9739130434782609]",3.2,5,3.6717479359066223,12,9.6,14,72.10720863309353,10.108115107913672,0.25586537645361174,0.15170189287836347,0.05613700025464731,0.014215686274509804,0.07803454715219421,0.1631822425940073,0.14946948476360242,0.1422582841386982,0.013331978697184055,0.14285714285714285
2a4eb7856622,"['gpt-4', 'low']","['model', 'semantic_distance']",803,150,96,64,5,0.64,4.253333333333333,159.8,30.0,25.2,0,0,3,5,2,0,7,0.21132898097118688,0.008463064596085812,"[0.008526873806894042, 0.004749416649996563, 0.0035867788034044112, 6.305993187660786e-05]","[0.64, 0.9731543624161074, 1.0, 1.0, 1.0]","[0.08, 0.3087248322147651, 0.6148648648648649, 0.8367346938775511, 0.9246575342465754]",4.2,5,3.8653341336534615,12,11.8,15,82.07989473684212,10.307064327485381,0.2855402519453346,0.12975184733609427,0.07890180546399127,0.013793103448275862,0.09792523093292063,0.15770103063917956,0.1343223973751664,0.1315443469028847,0.014862224339613705,0.1111111111111111
405046863ca8,"['gpt-4', 'low']","['model', 'semantic_distance']",856,148,101,71,5,0.6824324324324325,4.695945945945946,170.4,29.6,25.6,0,0,0,3,1,0,4,0.21289047628821023,0.010325506743914623,"[0.001912756608082683, 0.003731702838563944, 0.006536988487020584, 0.008469565554162034]","[0.6824324324324325, 0.9455782312925171, 0.9794520547945206, 0.993103448275862, 1.0]","[0.08108108108108109, 0.3129251700680272, 0.5958904109589042, 0.8275862068965517, 0.9444444444444444]",3.2,6,3.473305938799146,10,12.2,15,71.00957142857143,11.70209523809524,0.28572077251953415,0.092343800678166,0.12762730355300014,0.030980392156862747,0.042742149491375496,0.1491110128261831,0.14593778564057203,0.15016014669455735,0.01173923370556701,0.5
8b45d248d147,"['gpt-4', 'low']","['model', 'semantic_distance']",955,167,116,82,5,0.6946107784431138,4.598802395209581,190.2,33.4,28.4,0,0,0,4,2,0,6,0.21259387195989762,0.006986820188878126,"[0.0038393470586514933, 0.0032978605698136543, 0.0065190100911952376, 0.00031742265809586723]","[0.6946107784431138, 0.9819277108433735, 1.0, 1.0, 1.0]","[0.07784431137724551, 0.28313253012048195, 0.6060606060606061, 0.823170731707317, 0.9447852760736196]",4.4,6,3.8969726198328467,11,12.2,15,67.51645026178012,13.33208376963351,0.3127013207952814,0.11037972474863138,0.08331510579760269,0.011213517665130568,0.05492906840155417,0.18687492794670704,0.1190245619938743,0.15093120991014966,0.01233244236219222,0.14285714285714285
286582c508a6,"['gpt-4', 'low']","['model', 'semantic_distance']",787,136,94,67,5,0.6911764705882353,4.632352941176471,156.6,27.2,23.6,0,0,0,8,1,0,9,0.217429513523666,0.015218730747602827,"[0.00992462830535018, 0.011946991930437412, 0.004640329670120069, 0.003925511589297992]","[0.6911764705882353, 0.9629629629629629, 1.0, 1.0, 1.0]","[0.09558823529411764, 0.32592592592592595, 0.6194029850746269, 0.7894736842105263, 0.8863636363636364]",4.4,8,3.246129923793133,8,9.4,12,75.59196226415095,10.615773584905664,0.2851748251748252,0.12341783216783217,0.08231643356643356,0.0225,0.06519230769230769,0.15054195804195805,0.15872377622377623,0.13192374449150235,0.0026611592346554858,0.25
f5f61156dff4,"['gpt-4', 'low']","['model', 'semantic_distance']",806,142,94,66,5,0.6619718309859155,4.570422535211268,160.4,28.4,23.0,0,0,0,4,2,0,6,0.21373675908797826,0.01706476299744754,"[0.0034553696639080533, 0.009153224832830376, 0.009451405736315005, 0.012069525761841643]","[0.6619718309859155, 0.9716312056737588, 1.0, 1.0, 1.0]","[0.09154929577464789, 0.3262411347517731, 0.5785714285714286, 0.7769784172661871, 0.927536231884058]",3.2,6,3.6002267944821136,11,11.2,13,72.39950943396227,11.061056603773586,0.2805481952540776,0.14159453571218278,0.07215303538832951,0.005405405405405406,0.04079373491138197,0.19072160395689808,0.15523906259200376,0.13103600459940293,0.010046668106030943,0.2
5e6cbf1a886b,"['gpt-4', 'low']","['model', 'semantic_distance']",889,151,98,66,5,0.6490066225165563,4.754966887417218,177.0,30.2,25.6,0,0,0,1,9,0,10,0.21317718106827813,0.013039627969959694,"[0.008763207088817254, 0.005966683770671055, 0.009708399248845673, 0.0016409658315854059]","[0.6490066225165563, 0.9733333333333334, 1.0, 1.0, 1.0]","[0.08609271523178808, 0.32666666666666666, 0.6375838926174496, 0.8918918918918919, 0.9795918367346939]",4.4,8,3.610112848047972,10,10.0,16,70.4894104046243,12.023075144508674,0.2641242937853107,0.12872881355932203,0.07522598870056497,0.02005649717514124,0.08189265536723164,0.1455084745762712,0.16062146892655368,0.14416532189238304,0.011165824145431213,0.25
8a6f736f692c,"['gpt-4', 'low']","['model', 'semantic_distance']",822,144,101,72,5,0.7013888888888888,4.597222222222222,163.6,28.8,25.4,0,0,0,4,0,0,4,0.21620743956084543,0.015083777164322076,"[0.009977950964098647, 0.015054423240275144, 0.0037590296439874993, 0.0013761504802828617]","[0.7013888888888888, 0.972027972027972, 1.0, 1.0, 1.0]","[0.09027777777777778, 0.3356643356643357, 0.6549295774647887, 0.8368794326241135, 0.9642857142857143]",3.0,6,3.792281528517467,11,10.6,13,74.2671204819277,11.148361445783134,0.283951693629113,0.11938067099357422,0.08942490877974749,0.02192192192192192,0.03578094223255514,0.14805450611902224,0.14889082631018113,0.13661312823202096,0.005105307160296613,0.16666666666666666
db6e95a0588a,"['gpt-4', 'low']","['model', 'semantic_distance']",835,156,99,64,5,0.6346153846153846,4.256410256410256,166.2,31.2,25.6,0,0,0,12,1,0,13,0.21336048448251355,0.01526499355262291,"[0.0036301822249406313, 0.014203898420854788, 0.0034424315541337625, 0.009253474905316639]","[0.6346153846153846, 0.9548387096774194, 1.0, 1.0, 1.0]","[0.07692307692307693, 0.2903225806451613, 0.5714285714285714, 0.7777777777777778, 0.9144736842105263]",3.4,6,3.870425661763623,13,13.4,19,75.73024137931036,11.34177011494253,0.27578434762265996,0.12810543861369278,0.05518910522703464,0.01697792869269949,0.10503712954314406,0.16329843139076242,0.14141324484856616,0.1289202746223001,0.010799217316960374,0.1111111111111111
bf3986d989bc,"['gpt-4', 'low']","['model', 'semantic_distance']",852,149,100,70,5,0.6711409395973155,4.590604026845638,169.6,29.8,24.4,0,0,0,1,3,0,4,0.21570312826282984,0.010392987981355614,"[0.006109828930912609, 0.006383818021991811, 0.0069356525716511574, 0.0013566764381556518]","[0.6711409395973155, 0.9391891891891891, 0.9863945578231292, 1.0, 1.0]","[0.087248322147651, 0.33783783783783783, 0.6190476190476191, 0.815068493150685, 0.9379310344827586]",3.2,6,3.6304091537493495,11,11.4,14,80.42542857142858,10.73657142857143,0.31075246469983314,0.07348438664228138,0.07166180192495981,0.019001896633475582,0.024265054528212423,0.1900135781714729,0.1118699697647066,0.18224365921581492,0.006113929756327796,0.14285714285714285
6c96ddfbafd7,"['gpt-4', 'low']","['model', 'semantic_distance']",814,139,89,66,5,0.6402877697841727,4.726618705035971,162.0,27.8,24.0,0,0,0,8,0,0,8,0.2113366073939628,0.007176785449405296,"[0.00036545823781919395, 0.0013383667056377224, 0.0090416466196378, 0.0036080993357158753]","[0.6402877697841727, 0.9565217391304348, 0.9854014598540146, 0.9926470588235294, 1.0]","[0.09352517985611511, 0.35507246376811596, 0.6423357664233577, 0.8235294117647058, 0.9111111111111111]",3.8,6,3.5877612368929883,11,11.0,14,70.88505063291142,11.222607594936715,0.22506410256410256,0.1393653846153846,0.10090384615384616,0.035993589743589745,0.06471153846153846,0.1664294871794872,0.13812820512820512,0.14882481331918754,0.014846971494061889,0.25
8450a9328083,"['gpt-4', 'low']","['model', 'semantic_distance']",812,131,94,62,5,0.7175572519083969,5.030534351145038,161.6,26.2,23.0,0,0,0,2,1,0,3,0.21686964019904498,0.014806103424513065,"[0.0023008458839826884, 0.013704170783360808, 0.011471640315406761, 0.002135549866275871]","[0.7175572519083969, 0.9923076923076923, 1.0, 1.0, 1.0]","[0.09923664122137404, 0.3923076923076923, 0.7441860465116279, 0.9375, 0.9921259842519685]",2.0,3,3.4928792569659444,10,11.2,16,62.423058823529445,12.154457516339871,0.28076705429646603,0.12016721840251252,0.08179243414537532,0.023376623376623377,0.027840024898848428,0.1637931132048779,0.14472710296239708,0.1495899523005766,0.003780905883897512,0.3333333333333333
31d9dcd571c0,"['gpt-4', 'low']","['model', 'semantic_distance']",814,139,93,59,5,0.6690647482014388,4.726618705035971,162.0,27.8,23.6,0,0,0,5,3,0,8,0.2101817274915761,0.020989974402325418,"[0.005496212366348507, 0.005689387090785397, 0.01641657584474915, 0.014377773502767782]","[0.6690647482014388, 0.9710144927536232, 1.0, 1.0, 1.0]","[0.08633093525179857, 0.37681159420289856, 0.7372262773722628, 0.9338235294117647, 0.9925925925925926]",2.8,5,3.331470588235294,11,11.0,16,70.10976397515529,11.479801242236029,0.26180463680463684,0.12312763812763813,0.10032539532539532,0.045116550116550115,0.06700623700623701,0.15134851634851634,0.11197127197127196,0.1484139690212175,0.01715673129883527,0.3333333333333333
95a61b1b305f,"['gpt-4', 'low']","['model', 'semantic_distance']",814,139,100,67,5,0.7194244604316546,4.748201438848921,162.0,27.8,25.2,0,0,0,5,1,0,6,0.21782604791308247,0.01823979923219393,"[0.00028371977986713093, 0.003691945473353081, 0.017175522943337768, 0.015328410267829884]","[0.7194244604316546, 0.9782608695652174, 1.0, 1.0, 1.0]","[0.08633093525179857, 0.37681159420289856, 0.6861313868613139, 0.8970588235294118, 0.9777777777777777]",4.2,7,3.7654113724005334,12,11.2,15,76.00750000000002,10.607500000000002,0.26467340559412167,0.10193507354632673,0.1070582822500981,0.029392819929904328,0.06001840349666436,0.14306485879375905,0.11981894206958145,0.14982832413093716,0.0018680904558225353,0.25
3d0a7a96c450,"['gpt-4', 'low']","['model', 'semantic_distance']",903,158,107,74,5,0.6772151898734177,4.563291139240507,179.8,31.6,27.4,0,0,0,1,8,0,9,0.21428501407378958,0.014738193771833288,"[0.01489370030626641, 0.007310980285694407, 0.0028047279692163807, 0.004466978982489378]","[0.6772151898734177, 0.9681528662420382, 1.0, 1.0, 1.0]","[0.0759493670886076, 0.3184713375796178, 0.5897435897435898, 0.8064516129032258, 0.948051948051948]",3.6,6,3.6422290419087155,9,11.0,13,72.46886956521739,12.293521739130437,0.26239388866163715,0.1303164258032412,0.09446059806100374,0.036566663011896275,0.06296013207777913,0.17028049659895503,0.13634392408479631,0.15300239067451626,0.008950158134408304,1.0
4f852b84e287,"['gpt-4', 'low']","['model', 'semantic_distance']",861,152,99,69,5,0.6513157894736842,4.526315789473684,171.4,30.4,25.8,0,0,0,5,2,0,7,0.21502343313061875,0.011805013247898635,"[0.003412175833523934, 0.008063758467579923, 0.006649115340807671, 0.005484976853885742]","[0.6513157894736842, 0.9668874172185431, 1.0, 1.0, 1.0]","[0.07894736842105263, 0.31125827814569534, 0.6, 0.8120805369127517, 0.9256756756756757]",3.2,4,3.4556887643223524,13,10.8,15,71.12518181818182,12.083454545454547,0.2893900385328957,0.1003499357785072,0.05710974739546168,0.02235897435897436,0.06408867323153038,0.19295847010132725,0.14833604490747349,0.15023189315608904,0.007473320020749963,0.14285714285714285
bb5fe62c2989,"['gpt-4', 'low']","['model', 'semantic_distance']",986,181,115,84,5,0.6353591160220995,4.337016574585635,196.4,36.2,29.4,0,0,0,9,0,0,9,0.21132286529874775,0.006009419564328156,"[0.0055626646365994625, 0.002157342767849013, 0.0034208722302479233, 0.0008779594939599122]","[0.6353591160220995, 0.9666666666666667, 1.0, 1.0, 1.0]","[0.0718232044198895, 0.3111111111111111, 0.6368715083798883, 0.8595505617977528, 0.9548022598870056]",4.4,7,3.640913752913753,9,12.4,16,66.0453205741627,14.43161722488038,0.22961469329890383,0.1339117680565049,0.08081874509506087,0.015216861598440545,0.05498398774714564,0.1764751525277841,0.15582456773246248,0.1271225424373851,0.014874455684491972,0.2
89cf564981c3,"['gpt-4', 'low']","['model', 'semantic_distance']",950,175,111,69,5,0.6342857142857142,4.3028571428571425,189.2,35.0,28.4,0,0,0,5,3,0,8,0.21318839369730774,0.013922421512295224,"[0.005022082158497421, 0.006026402541569331, 0.0035715425771380427, 0.013224815747385654]","[0.6342857142857142, 0.9482758620689655, 0.9942196531791907, 1.0, 1.0]","[0.07428571428571429, 0.3218390804597701, 0.5838150289017341, 0.7906976744186046, 0.9064327485380117]",4.4,7,3.8830407891948133,13,13.0,18,70.06782089552242,13.473074626865671,0.24247311827956988,0.11577734659228717,0.05870725200097016,0.02286361063950198,0.08531772980839195,0.18157288382245937,0.14047416929420325,0.147250655819388,0.01114339888737198,0.25
626cb179acfe,"['gpt-4', 'low']","['model', 'semantic_distance']",927,159,109,73,5,0.6855345911949685,4.6918238993710695,184.6,31.8,27.8,0,0,0,7,1,0,8,0.21818804677400053,0.007072693191347915,"[0.004965943964867797, 0.004727245583420692, 0.003169065430050799, 0.0012831314043565412]","[0.6855345911949685, 0.9556962025316456, 0.9936305732484076, 1.0, 1.0]","[0.07547169811320754, 0.379746835443038, 0.7006369426751592, 0.8974358974358975, 0.9741935483870968]",4.0,6,3.7017831854964207,12,11.4,16,66.95147826086958,13.06308695652174,0.23310740207291933,0.15032166963201446,0.08175435623711486,0.050058459713632125,0.06442316925075546,0.14552232483266966,0.13931542828094554,0.13299179310892142,0.0011440927339864126,0.16666666666666666
