result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
527f68d73de6,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",360,66,49,32,4,0.7424242424242424,4.303030303030303,89.25,16.5,14.25,0,0,0,6,0,0,6,0.20979475302080955,0.013636024792989088,"[0.003662959734598792, 0.0032250228600624042, 0.013566054594822435]","[0.7424242424242424, 0.9846153846153847, 1.0, 1.0, 1.0]","[0.15151515151515152, 0.4461538461538462, 0.71875, 0.8888888888888888, 0.967741935483871]",1.75,4,2.7772506852203245,7,7.75,12,91.59634615384618,5.327820512820512,0.21393762183235865,0.14483430799220273,0.10058479532163742,0.022417153996101363,0.17816764132553606,0.14502923976608187,0.09132553606237817,0.1623332552539492,0.014487984254649589,0.5
117886b73cea,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",470,84,61,44,5,0.7261904761904762,4.488095238095238,93.8,16.8,15.6,0,0,0,7,0,0,7,0.21217991263619437,0.007452060237075356,"[0.004434261719385796, 0.0038027295560547902, 0.005042358239491784, 0.0016247709592183412]","[0.7261904761904762, 1.0, 1.0, 1.0, 1.0]","[0.14285714285714285, 0.4819277108433735, 0.7926829268292683, 0.9259259259259259, 0.975]",1.8,3,2.7085378151260504,7,8.6,10,91.11855102040816,5.419306122448983,0.2848735810113519,0.15507223942208462,0.10561145510835913,0.022291021671826623,0.09675180598555211,0.16987616099071207,0.036359649122807015,0.1689681017283097,0.00971766502387994,0.16666666666666666
9cd921a868ef,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",344,62,49,38,4,0.7903225806451613,4.483870967741935,85.75,15.5,14.25,0,0,0,6,0,0,6,0.20567704349289917,0.012105270510628114,"[0.00826603836483425, 0.0036135402500120095, 0.006278327151095914]","[0.7903225806451613, 0.9836065573770492, 1.0, 1.0, 1.0]","[0.16129032258064516, 0.5573770491803278, 0.9, 0.9830508474576272, 1.0]",1.25,2,2.6591474723947552,6,6.5,7,92.215,4.86888888888889,0.22083916083916083,0.22706293706293706,0.10041958041958042,0.10965034965034966,0.09468531468531469,0.13965034965034967,0.03,0.15100894275220852,0.022723403310470347,0.125
c492dc2d09c3,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",481,86,66,42,5,0.7674418604651163,4.534883720930233,96.0,17.2,16.2,0,0,0,7,0,0,7,0.20847917503042365,0.02526231167292356,"[0.015588032687553266, 0.013394706929572925, 0.009958012085972412, 0.011583871642748517]","[0.7674418604651163, 1.0, 1.0, 1.0, 1.0]","[0.1511627906976744, 0.5058823529411764, 0.8095238095238095, 0.927710843373494, 0.9878048780487805]",2.4,4,3.2339816374868753,10,9.4,14,99.05534020618558,4.2625979381443315,0.2968253968253968,0.15243386243386242,0.0656084656084656,0.04444444444444444,0.08767195767195766,0.10576719576719576,0.09984126984126984,0.17371749935798275,0.017119140235421382,0.3333333333333333
b6382f24af2b,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",493,86,62,46,5,0.7209302325581395,4.674418604651163,98.6,17.2,16.0,4,0,0,3,0,4,3,0.2065936018879287,0.01168696364713094,"[0.001616547556004988, 0.0028241701893039484, 0.0025805882131210434, 0.0163526213358319]","[0.7209302325581395, 1.0, 1.0, 1.0, 1.0]","[0.12790697674418605, 0.4823529411764706, 0.7857142857142857, 0.963855421686747, 1.0]",1.0,2,2.726719532899913,7,6.6,8,81.62890909090909,6.792606060606062,0.23853174603174604,0.15341269841269842,0.09055555555555556,0.07761904761904762,0.08619047619047619,0.14984126984126983,0.0969047619047619,0.1463072346252145,0.020890286520411305,0.125
a42134ba840c,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",340,67,47,27,5,0.7014925373134329,4.0,68.0,13.4,12.8,0,0,0,6,1,0,7,0.20785097484914666,0.01405831234795707,"[0.00023674964904785156, 0.0080532153447469, 0.002676371733347588, 0.0171502879687718]","[0.7014925373134329, 0.9848484848484849, 1.0, 1.0, 1.0]","[0.16417910447761194, 0.4696969696969697, 0.7692307692307693, 0.890625, 0.9682539682539683]",1.0,1,2.3809417560127497,6,7.4,10,103.14715384615386,2.7478461538461545,0.2554004329004329,0.13478354978354978,0.057467532467532466,0.01818181818181818,0.11743506493506493,0.16546536796536795,0.0669047619047619,0.1732023393066184,0.01837554059797536,0.2
3c3f8885ca59,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",489,80,63,46,5,0.7875,5.025,97.8,16.0,15.0,0,0,0,3,0,0,3,0.2103066621195291,0.015001668340491048,"[0.003781328538451534, 0.0024446605617164385, 0.010488768918808788, 0.013288578662005335]","[0.7875, 0.9873417721518988, 1.0, 1.0, 1.0]","[0.1375, 0.4810126582278481, 0.7435897435897436, 0.8831168831168831, 0.9868421052631579]",1.4,3,2.84169806971622,8,7.0,9,77.05300000000001,7.182425531914898,0.24619406737053795,0.1878531925590749,0.09660130718954248,0.0844142785319256,0.03620915032679738,0.16135746606334841,0.08845651080945198,0.15432866915915777,0.013464166057210514,0.125
18a11c01619a,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",530,93,71,44,5,0.7634408602150538,4.591397849462366,106.0,18.6,17.2,4,0,0,3,1,4,4,0.21001901390940644,0.03646678721577917,"[0.002436596486303566, 0.010233101670188122, 0.03028453867156783, 0.02997933760349883]","[0.7634408602150538, 1.0, 1.0, 1.0, 1.0]","[0.12903225806451613, 0.5108695652173914, 0.7692307692307693, 0.8888888888888888, 0.9550561797752809]",2.0,4,2.6688446179143854,6,7.6,11,86.83045454545454,6.613636363636363,0.19743977591036413,0.14117507002801122,0.1429607843137255,0.04457142857142857,0.08709523809523809,0.13593977591036413,0.07881512605042017,0.14670963773449647,0.0140394624774558,0.125
5e3c80d47792,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",452,80,54,41,5,0.675,4.575,90.4,16.0,14.6,0,0,0,4,0,0,4,0.20848184584117518,0.011588033182280424,"[0.004953416068144534, 0.005739094413720169, 0.009297684970356185, 0.003185870912339961]","[0.675, 0.9620253164556962, 0.9871794871794872, 1.0, 1.0]","[0.125, 0.379746835443038, 0.6794871794871795, 0.8961038961038961, 0.9736842105263158]",1.4,2,3.003287234042553,8,7.4,9,81.55300000000003,6.554765957446808,0.2692515602732321,0.17630104673448327,0.10527544351073763,0.016666666666666666,0.05200501253132832,0.18498697724703916,0.09775664651825643,0.16011447871772988,0.01711379861391832,0.125
eff04e04daad,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",424,72,52,40,5,0.7222222222222222,4.777777777777778,84.8,14.4,14.0,0,0,0,0,0,0,0,0.2095545320174633,0.009862206379572566,"[0.006148653229077677, 0.0013592882288826769, 0.007179166873296117, 0.005037304427888661]","[0.7222222222222222, 1.0, 1.0, 1.0, 1.0]","[0.125, 0.5070422535211268, 0.7571428571428571, 0.9130434782608695, 0.9852941176470589]",2.2,3,2.578304550885196,7,6.0,8,96.90723255813955,4.01567441860465,0.24531351001939236,0.15287653522947642,0.18648998060762767,0.04285714285714286,0.0,0.16354234001292825,0.08177117000646413,0.13863292133923874,0.014968426261342094,0.2
2d72dfceed90,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",498,88,64,42,5,0.7272727272727273,4.511363636363637,99.6,17.6,16.4,0,0,0,6,0,0,6,0.21409491040288503,0.012333984371989681,"[0.006821962408345178, 0.010631893620346528, 0.0014460263830242959, 0.005768086332263361]","[0.7272727272727273, 0.9770114942528736, 1.0, 1.0, 1.0]","[0.13636363636363635, 0.42528735632183906, 0.6976744186046512, 0.8470588235294118, 0.9047619047619048]",3.4,4,2.7988006051163947,7,7.4,8,100.51400000000001,4.556000000000001,0.2371904024767802,0.15730134158926729,0.1276143790849673,0.0,0.06747076023391813,0.13631750945992432,0.08062435500515995,0.15493035316467285,0.005887669490498626,0.3333333333333333
94c6578e62e0,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",415,71,46,37,5,0.647887323943662,4.76056338028169,83.0,14.2,13.4,0,0,0,1,0,0,1,0.2108691711504538,0.024346159583476384,"[0.011139661163994785, 0.013834961014564606, 0.01818145579761929, 0.005536241190774088]","[0.647887323943662, 0.9714285714285714, 0.9855072463768116, 1.0, 1.0]","[0.16901408450704225, 0.4857142857142857, 0.7681159420289855, 0.9117647058823529, 0.9552238805970149]",2.2,4,2.4933661740558293,6,6.2,8,94.17395180722893,4.247855421686751,0.30746336996337,0.15984432234432233,0.113507326007326,0.029166666666666667,0.014285714285714285,0.15517399267399268,0.09633699633699634,0.14697571518351732,0.012339147995361066,0.07142857142857142
9bb9f439cbf8,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",526,94,72,50,5,0.7659574468085106,4.5,105.2,18.8,18.0,2,0,0,6,1,2,7,0.21272648426951193,0.007055671106685299,"[0.00748956287750091, 0.0018338332828293502, 0.0030645751036130486, 0.0017233709494272886]","[0.7659574468085106, 1.0, 1.0, 1.0, 1.0]","[0.13829787234042554, 0.46236559139784944, 0.7608695652173914, 0.9010989010989011, 0.9666666666666667]",1.8,4,3.2667105263157894,11,8.8,12,90.7942385321101,6.011082568807343,0.30336898395721923,0.11499108734402852,0.1175222816399287,0.03909090909090909,0.08989304812834224,0.12085561497326203,0.08418894830659536,0.14666440996151525,0.008624521757244819,0.14285714285714285
a06d38980792,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",453,72,55,37,4,0.7638888888888888,5.013888888888889,112.75,18.0,16.25,0,0,0,5,0,0,5,0.21481771091441135,0.008371704485681308,"[0.0027899747093518557, 0.001066293471898766, 0.00870128854727134]","[0.7638888888888888, 1.0, 1.0, 1.0, 1.0]","[0.18055555555555555, 0.6197183098591549, 0.9285714285714286, 1.0, 1.0]",2.5,4,2.5585760195419427,7,8.5,11,88.18125000000003,6.922083333333333,0.24567307692307694,0.14759615384615385,0.060897435897435896,0.08125,0.04967948717948718,0.13637820512820514,0.0858974358974359,0.16566430249260466,0.004442068467445992,0.3333333333333333
8809e634893f,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",366,66,46,29,5,0.696969696969697,4.515151515151516,73.2,13.2,12.6,0,0,0,4,0,0,4,0.20087730341356963,0.030129339297612495,"[0.02035488420062595, 0.007071837451722879, 0.023276778913679574, 0.009555178029196587]","[0.696969696969697, 0.9384615384615385, 0.984375, 1.0, 1.0]","[0.16666666666666666, 0.46153846153846156, 0.671875, 0.8253968253968254, 0.9354838709677419]",1.4,3,2.5681972165282123,7,7.0,8,89.02477922077922,4.667948051948056,0.2422144522144522,0.13561771561771563,0.1168997668997669,0.015384615384615385,0.06205128205128205,0.18198135198135199,0.043333333333333335,0.1632441745221036,0.032322883469129426,0.5
7f4bf073796e,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",541,98,71,48,5,0.7244897959183674,4.428571428571429,108.2,19.6,18.6,0,0,0,9,0,0,9,0.21261054795261816,0.008789990447525292,"[0.005774411635521115, 0.000979316693085902, 0.006392976972791897, 0.00443327559365167]","[0.7244897959183674, 0.9896907216494846, 1.0, 1.0, 1.0]","[0.11224489795918367, 0.35051546391752575, 0.625, 0.8210526315789474, 0.9042553191489362]",2.0,7,3.0121729828909025,9,8.2,11,90.18773684210527,6.344105263157896,0.3063245614035088,0.10427485380116959,0.11316374269005848,0.021052631578947368,0.1002485380116959,0.14191228070175438,0.1294122807017544,0.1492156982421875,0.008856394391032363,0.3333333333333333
467ab7172615,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",280,52,38,23,5,0.7307692307692307,4.3076923076923075,55.6,10.4,9.8,0,0,0,6,0,0,6,0.213289908034057,0.02446002960205078,"[0.005386746923128766, 0.011929824948310852, 0.004402832190195716, 0.027200655142466224]","[0.7307692307692307, 0.9607843137254902, 1.0, 1.0, 1.0]","[0.21153846153846154, 0.5686274509803921, 0.9, 1.0, 1.0]",0.4,1,2.161212121212121,5,5.6,7,101.65461016949153,2.0120000000000005,0.3169264069264069,0.13493506493506494,0.07151515151515152,0.02857142857142857,0.10484848484848484,0.16683982683982684,0.06999999999999999,0.19333256969174134,0.0074976742281546715,0.3333333333333333
5bc73bbff913,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",486,81,59,43,5,0.7283950617283951,4.888888888888889,97.2,16.2,15.2,0,0,0,3,0,0,3,0.21359087442638866,0.01579375702237326,"[0.010832785235510928, 0.006697471695716939, 0.004131166862718971, 0.009926090250799685]","[0.7283950617283951, 1.0, 1.0, 1.0, 1.0]","[0.12345679012345678, 0.45, 0.810126582278481, 0.9358974358974359, 0.961038961038961]",2.2,5,2.759992272771177,8,6.6,11,85.12200000000003,6.1563333333333325,0.26707070707070707,0.18808080808080807,0.12525252525252525,0.044848484848484846,0.033535353535353536,0.1503030303030303,0.09434343434343434,0.1497824845962154,0.0068957414434913655,0.3333333333333333
1509074f61a0,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",511,89,67,49,4,0.7528089887640449,4.584269662921348,127.25,22.25,19.25,0,0,0,6,0,0,6,0.20972370229610782,0.006767345397962051,"[0.002214902278148745, 0.007748132537711755, 0.00018798328108257656]","[0.7528089887640449, 0.9772727272727273, 0.9885057471264368, 1.0, 1.0]","[0.1348314606741573, 0.45454545454545453, 0.7241379310344828, 0.8837209302325582, 0.9411764705882353]",3.25,5,3.714007727432385,10,9.25,11,83.64307692307696,8.051923076923078,0.26081007115489874,0.14956212370005473,0.10652709359605911,0.037698412698412696,0.08401751505199781,0.16283524904214558,0.07553366174055828,0.15232512268047887,0.014630085704053053,0.25
ba720b1f2cc5,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",529,85,60,43,5,0.7058823529411765,5.105882352941176,105.8,17.0,16.2,1,0,0,4,0,1,4,0.21564585703155922,0.010626330098720521,"[0.002612013046187578, 0.004927361192125251, 0.0034579806255571888, 0.010255305333571024]","[0.7058823529411765, 0.9404761904761905, 0.9518072289156626, 0.9634146341463414, 0.9753086419753086]","[0.1411764705882353, 0.39285714285714285, 0.6385542168674698, 0.8292682926829268, 0.9012345679012346]",2.2,3,2.9799707388471792,8,8.0,10,77.40100000000002,7.432000000000002,0.26469635627530363,0.14182186234817815,0.16439946018893387,0.024444444444444442,0.05608187134502924,0.13901484480431847,0.09140800719748088,0.15855613032590996,0.002785776233150239,0.25
d318e4bb5280,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",481,86,59,42,5,0.686046511627907,4.476744186046512,96.2,17.2,15.2,0,1,0,6,0,1,6,0.21134449117551973,0.00559563176198441,"[0.0011078021743080868, 0.00204749432477086, 0.0026759206646620737, 0.005360046360227799]","[0.686046511627907, 0.9764705882352941, 1.0, 1.0, 1.0]","[0.12790697674418605, 0.4117647058823529, 0.7023809523809523, 0.8674698795180723, 0.9634146341463414]",1.2,3,2.771254511991554,7,8.2,10,87.42900000000002,6.132666666666669,0.2638574660633484,0.15644796380090498,0.0375,0.0704185520361991,0.09326923076923077,0.20209276018099548,0.07426470588235294,0.16596735044590477,0.01138850794522922,0.25
e83c4d4086db,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",583,115,68,43,5,0.591304347826087,3.965217391304348,116.6,23.0,19.2,0,0,0,13,0,0,13,0.21107983483560588,0.027836815702728612,"[0.013330755760143309, 0.019188539012447797, 0.013136952089302711, 0.010017384543563407]","[0.591304347826087, 0.9649122807017544, 1.0, 1.0, 1.0]","[0.10434782608695652, 0.32456140350877194, 0.6283185840707964, 0.8035714285714286, 0.9279279279279279]",2.4,5,3.3222841656988,9,9.8,12,94.20333333333335,6.82740740740741,0.29046001290852547,0.0924387333998318,0.04072574598890388,0.007692307692307693,0.11830037747657884,0.16883249558306765,0.1416607013632185,0.18119434419187527,0.011917820625056919,0.2
65fbcd4ac9f8,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",414,73,55,42,3,0.7534246575342466,4.52054794520548,138.0,24.333333333333332,21.333333333333332,0,0,0,7,0,0,7,0.2176831374323465,0.008473743762804853,"[0.004275895016533998, 0.004197848746270855]","[0.7534246575342466, 1.0, 1.0, 1.0, 1.0]","[0.136986301369863, 0.4444444444444444, 0.7323943661971831, 0.9142857142857143, 0.9855072463768116]",1.6666666666666667,3,3.3673761874981385,11,8.0,9,79.36624031007753,9.310930232558142,0.27231718898385565,0.13879392212725547,0.041832858499525165,0.012820512820512822,0.09648622981956316,0.14586894586894586,0.14154795821462487,0.15951238037313073,0.001288784568424295,0.3333333333333333
a8159e7baca6,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",371,68,52,35,5,0.7647058823529411,4.338235294117647,74.0,13.6,13.4,0,0,0,5,0,0,5,0.2118678358422608,0.023310780052154742,"[0.0079267405801349, 0.01310617228349048, 0.014407892548848694, 0.01118075469183541]","[0.7647058823529411, 0.9850746268656716, 1.0, 1.0, 1.0]","[0.17647058823529413, 0.5074626865671642, 0.7727272727272727, 0.9076923076923077, 0.984375]",1.2,3,2.49281298203712,7,6.2,8,104.74755555555555,2.67367901234568,0.29106775577363814,0.1760533584062996,0.13434212845977553,0.04895104895104895,0.07248046071575484,0.08287007110536522,0.0957042957042957,0.16760629010431974,0.0103418186117471,0.3333333333333333
31c5175fcf63,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",395,67,49,41,5,0.7313432835820896,4.82089552238806,79.0,13.4,12.4,0,0,0,2,0,0,2,0.21151194623330744,0.012709682115486676,"[0.00011245329228659617, 0.008347361617618121, 0.0028847401792352623, 0.014074809141833372]","[0.7313432835820896, 1.0, 1.0, 1.0, 1.0]","[0.16417910447761194, 0.5, 0.8307692307692308, 0.953125, 0.9841269841269841]",1.4,3,2.5340613317078833,6,5.8,8,93.3856153846154,4.1093846153846165,0.31963369963369964,0.21157509157509158,0.09377289377289377,0.028717948717948718,0.028717948717948718,0.13172161172161173,0.06857142857142857,0.1392974060715981,0.011053597829653816,0.07142857142857142
1d047984d723,"['gemini-1.5', 'low']","['model_type', 'semantic_distance']",485,86,60,46,5,0.6976744186046512,4.546511627906977,97.0,17.2,16.2,0,0,0,4,0,0,4,0.21233820944016682,0.0071466767287754335,"[0.0027231164050824652, 0.002255564733540799, 0.003946212552366268, 0.005368459766561334]","[0.6976744186046512, 0.9882352941176471, 1.0, 1.0, 1.0]","[0.13953488372093023, 0.49411764705882355, 0.7976190476190477, 0.9518072289156626, 0.9878048780487805]",2.0,4,2.598982750995135,6,6.6,11,92.62900000000002,5.308000000000003,0.28929246700413747,0.14107019855303607,0.13239211335321174,0.03557312252964427,0.04851489725631602,0.15402954025379653,0.09257286827080877,0.14100244728106898,0.009401071415935047,0.07142857142857142
