result_id,group_id,group_by,metric_length_in_chars,metric_length_in_words,metric_length_in_unique_words,metric_length_in_concepts,metric_length_in_sentences,metric_type_token_ratio,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_length_in_first_person_singular,metric_length_in_first_person_plural,metric_length_in_second_person,metric_length_in_third_person_singular,metric_length_in_third_person_plural,metric_length_in_first_person,metric_length_in_third_person,metric_dsi,metric_surprise,metric_raw_surprises,metric_n_gram_diversity,metric_pos_diversity,metric_avg_dep_num_clauses,metric_max_dep_num_clauses,metric_avg_dep_path_length,metric_max_dep_path_length,metric_avg_constituency_tree_depth,metric_max_constituency_tree_depth,metric_readability_flesch_ease,metric_readability_flesch_kincaid,metric_avg_pos_noun_ratio,metric_avg_pos_verb_ratio,metric_avg_pos_adj_ratio,metric_avg_pos_adv_ratio,metric_avg_pos_pron_ratio,metric_avg_pos_det_ratio,metric_avg_pos_adp_ratio,metric_inv_homogen,metric_novelty,metric_theme_uniqueness
8aed5c6497b7,"['gpt-4', 'low']","['model_type', 'semantic_distance']",512,86,64,45,5,0.7441860465116279,4.813953488372093,101.6,17.2,16.0,0,0,0,2,2,0,4,0.21376704218411685,0.01887987382484202,"[0.008183937783193096, 0.009015422517603094, 0.014745521515306781, 0.005814865833581068]","[0.7441860465116279, 0.9764705882352941, 1.0, 1.0, 1.0]","[0.13953488372093023, 0.4588235294117647, 0.7738095238095238, 0.9518072289156626, 0.9878048780487805]",2.2,3,2.7637424633936263,7,7.4,10,81.63100000000003,6.842000000000002,0.259395807375347,0.19047893850962905,0.10519422038603624,0.008695652173913044,0.04852471200297287,0.13741928432465517,0.10205696548407546,0.1498607125097108,0.009225384332126885,0.3333333333333333
afd46918a651,"['gpt-4', 'low']","['model_type', 'semantic_distance']",516,86,64,43,5,0.7441860465116279,4.872093023255814,102.4,17.2,15.8,0,0,0,3,0,0,3,0.2155048488118456,0.012635558091028759,"[0.011483220078728401, 0.010690466562906897, 0.0012984765427453138, 0.0017989529976769059]","[0.7441860465116279, 0.9882352941176471, 1.0, 1.0, 1.0]","[0.13953488372093023, 0.4, 0.7023809523809523, 0.9036144578313253, 0.9878048780487805]",2.0,4,2.88753170593461,7,7.6,10,85.04709090909091,6.315838383838386,0.32666666666666666,0.17476190476190476,0.08285714285714285,0.03333333333333333,0.03619047619047619,0.17142857142857143,0.10142857142857142,0.15603628031258443,0.005749771076669408,0.3333333333333333
c26e294b4c2d,"['gpt-4', 'low']","['model_type', 'semantic_distance']",635,108,79,53,5,0.7314814814814815,4.796296296296297,126.2,21.6,20.2,0,0,0,8,1,0,9,0.21238931317114865,0.019531553327699833,"[0.014411327364918708, 0.008553597060116852, 0.005186512575044738, 0.010911669655319367]","[0.7314814814814815, 0.9813084112149533, 1.0, 1.0, 1.0]","[0.10185185185185185, 0.37383177570093457, 0.6981132075471698, 0.8952380952380953, 0.9807692307692307]",4.0,7,3.5552541970224896,10,9.4,13,71.8025785123967,9.25626446280992,0.2626132324274739,0.17946008812881878,0.07810334660179861,0.0,0.11247931921306534,0.1299760840008518,0.11818271168116369,0.14845838014361928,0.011980842358063293,0.2
f927383a3c9a,"['gpt-4', 'low']","['model_type', 'semantic_distance']",624,104,78,51,5,0.75,4.875,124.0,20.8,18.8,0,0,0,2,1,0,3,0.21865496555964153,0.007252412786086418,"[0.0034708754883872317, 0.0009369850158691406, 0.0026478354376975877, 0.007449129630218876]","[0.75, 0.970873786407767, 1.0, 1.0, 1.0]","[0.11538461538461539, 0.36893203883495146, 0.6274509803921569, 0.8316831683168316, 0.93]",3.8,6,2.9954009949228166,9,9.4,12,78.20642372881356,8.214000000000002,0.2737531328320802,0.15231203007518798,0.07450501253132832,0.016666666666666666,0.03916666666666667,0.17953634085213033,0.11179824561403508,0.15684853132488658,0.0005504624189224816,0.5
ee2c9473756e,"['gpt-4', 'low']","['model_type', 'semantic_distance']",737,133,89,57,5,0.6691729323308271,4.428571428571429,146.6,26.6,24.0,0,0,0,8,0,0,8,0.20981748446934206,0.019285295661153168,"[0.007577719735654631, 0.016002685373479653, 0.0052355657207137085, 0.009754620492458344]","[0.6691729323308271, 0.9772727272727273, 1.0, 1.0, 1.0]","[0.09774436090225563, 0.42424242424242425, 0.7251908396946565, 0.9, 0.9689922480620154]",5.2,12,3.4255760368663597,10,9.8,15,72.53299337748346,10.644953642384106,0.22816709717130473,0.18435923400860288,0.06945871938859316,0.0064516129032258064,0.07096377082351837,0.13290192616980837,0.1306578868991211,0.14428499775025452,0.01712449976167646,0.5
1524d60def35,"['gpt-4', 'low']","['model_type', 'semantic_distance']",568,106,78,46,5,0.7358490566037735,4.2075471698113205,112.8,21.2,19.2,2,0,0,5,1,2,6,0.20330663907931046,0.01244809594419266,"[0.012531465954250753, 0.007270467762995253, 0.001102747274683652, 0.003991510896455663]","[0.7358490566037735, 0.9904761904761905, 1.0, 1.0, 1.0]","[0.12264150943396226, 0.4857142857142857, 0.7980769230769231, 0.941747572815534, 1.0]",2.6,4,2.8945313601127554,7,9.0,12,81.97040000000003,8.0368,0.22492653545285124,0.17052129157392315,0.09549281128228497,0.0479444532076111,0.0985710196236512,0.11854811854811854,0.11777462303778093,0.1593687702151178,0.03014619054173967,0.25
fb80116ce4dc,"['gpt-4', 'low']","['model_type', 'semantic_distance']",567,95,71,47,5,0.7473684210526316,4.894736842105263,112.6,19.0,17.6,0,0,0,1,0,0,1,0.21579017041459556,0.007976122415182196,"[0.0023404485649532736, 0.0036649824607939696, 0.004503901351939177, 0.005442912452677973]","[0.7473684210526316, 1.0, 1.0, 1.0, 1.0]","[0.11578947368421053, 0.39361702127659576, 0.7096774193548387, 0.8913043478260869, 0.9560439560439561]",1.8,3,3.3896473736053663,10,9.4,14,74.37926415094341,8.151584905660382,0.3074802390591864,0.15509286035601824,0.08295739348370927,0.018803418803418803,0.021978021978021976,0.1361930467193625,0.15758627337574704,0.1828043142568718,0.0051791278711694755,0.5
646e71fb5f6c,"['gpt-4', 'low']","['model_type', 'semantic_distance']",844,144,104,65,5,0.7222222222222222,4.75,168.0,28.8,25.2,0,0,0,3,4,0,7,0.21625313498079776,0.010328557767449717,"[0.0028065687495898717, 0.004615192514619032, 0.0008266512191656972, 0.012408703051524833]","[0.7222222222222222, 0.972027972027972, 0.9929577464788732, 1.0, 1.0]","[0.08333333333333333, 0.3356643356643357, 0.6408450704225352, 0.8226950354609929, 0.9357142857142857]",3.8,7,3.0825880451341483,9,11.2,13,74.61348466257671,10.950993865030675,0.2723575136394936,0.11857122993802638,0.08978858784893268,0.01935483870967742,0.07014871020710843,0.13767016261454526,0.12640235181948195,0.16136472838596233,0.004253198738765063,0.5
b9e1b1f0d102,"['gpt-4', 'low']","['model_type', 'semantic_distance']",524,93,68,38,5,0.7311827956989247,4.483870967741935,104.0,18.6,18.0,0,0,0,0,5,0,5,0.21321056891301618,0.017736271105459403,"[0.003640628734020268, 0.010101671493242648, 0.019022129121280845, 0.002708112862375045]","[0.7311827956989247, 0.9565217391304348, 0.989010989010989, 1.0, 1.0]","[0.13978494623655913, 0.4782608695652174, 0.8021978021978022, 0.9111111111111111, 0.9662921348314607]",3.4,5,3.19266149870801,8,8.8,11,88.561,6.27288888888889,0.20033782773216074,0.0985262335292622,0.0993228488954697,0.03479102167182663,0.06315041653579814,0.1056847414785899,0.1292141532432958,0.18078721264033643,0.010338330874328228,0.3333333333333333
8450a9328083,"['gpt-4', 'low']","['model_type', 'semantic_distance']",812,131,94,62,5,0.7175572519083969,5.030534351145038,161.6,26.2,23.0,0,0,0,2,1,0,3,0.21686964019904498,0.014806103424513065,"[0.0023008458839826884, 0.013704170783360808, 0.011471640315406761, 0.002135549866275871]","[0.7175572519083969, 0.9923076923076923, 1.0, 1.0, 1.0]","[0.09923664122137404, 0.3923076923076923, 0.7441860465116279, 0.9375, 0.9921259842519685]",2.0,3,3.4928792569659444,10,11.2,16,62.423058823529445,12.154457516339871,0.28076705429646603,0.12016721840251252,0.08179243414537532,0.023376623376623377,0.027840024898848428,0.1637931132048779,0.14472710296239708,0.16536450328178776,0.003020188302270632,0.5
2109825717fa,"['gpt-4', 'low']","['model_type', 'semantic_distance']",789,137,88,61,5,0.6423357664233577,4.642335766423358,157.0,27.4,23.8,0,0,0,3,0,0,3,0.21017943096291172,0.012309611120460223,"[0.011503496434953492, 0.005369498874201933, 0.005628419007981222, 0.002117807923783799]","[0.6423357664233577, 0.9485294117647058, 0.9925925925925926, 1.0, 1.0]","[0.08759124087591241, 0.3382352941176471, 0.6074074074074074, 0.8059701492537313, 0.924812030075188]",3.2,6,3.7347054784315623,13,11.8,16,74.29776923076923,10.64723076923077,0.22726689976689976,0.15329953379953382,0.09101282051282052,0.01346153846153846,0.03971794871794872,0.1844055944055944,0.1344055944055944,0.1368709304957714,0.01640060677453714,0.16666666666666666
4e67012f3836,"['gpt-4', 'low']","['model_type', 'semantic_distance']",512,95,66,42,5,0.6947368421052632,4.242105263157895,101.6,19.0,17.8,0,0,0,5,0,0,5,0.20960767198522748,0.01571733313377459,"[0.017018215523825764, 0.008414751953548877, 0.0017744491606841717, 0.004227249629490365]","[0.6947368421052632, 0.9680851063829787, 1.0, 1.0, 1.0]","[0.12631578947368421, 0.48936170212765956, 0.7849462365591398, 0.9130434782608695, 0.967032967032967]",3.6,6,3.121769044108246,11,9.2,15,94.52136363636363,5.540909090909093,0.1800752624282036,0.17300455535749654,0.11816201227965933,0.02826302238066944,0.0915032679738562,0.14070112893642306,0.07068726480491186,0.1833037878703145,0.01754412472990563,0.3333333333333333
bcd8887c9d78,"['gpt-4', 'low']","['model_type', 'semantic_distance']",776,137,92,69,5,0.6715328467153284,4.510948905109489,154.4,27.4,23.6,0,0,0,2,0,0,2,0.21703425905995152,0.009777390207012904,"[0.0071927847545790735, 0.002914999462977186, 0.004139167921883707, 0.005307828274585841]","[0.6715328467153284, 0.9558823529411765, 0.9925925925925926, 1.0, 1.0]","[0.08029197080291971, 0.3088235294117647, 0.5703703703703704, 0.7761194029850746, 0.9172932330827067]",3.4,5,3.5212351451392947,10,10.0,13,78.38233333333336,10.375629629629628,0.2996698014629049,0.1401518634622083,0.08644723092998954,0.029543016370602578,0.031987460815047025,0.1568944618599791,0.1566443747823058,0.18222114646319046,0.0026909505804575407,0.3333333333333333
d6c06cd2baa6,"['gpt-4', 'low']","['model_type', 'semantic_distance']",564,92,70,50,5,0.7608695652173914,4.978260869565218,112.0,18.4,16.8,0,0,0,2,0,0,2,0.2106581315215753,0.016614921416813158,"[0.0013625477514569717, 0.012704371803938741, 0.01572533051172892, 0.0034375927665016848]","[0.7608695652173914, 0.967032967032967, 1.0, 1.0, 1.0]","[0.11956521739130435, 0.38461538461538464, 0.6444444444444445, 0.8539325842696629, 0.9431818181818182]",3.2,5,3.1556191376576734,7,7.8,11,75.27130275229358,8.17622018348624,0.303048128342246,0.17048128342245988,0.06744652406417112,0.04426470588235294,0.029946524064171122,0.19695187165775402,0.09921122994652407,0.1630420424405811,0.015443205657209969,1.0
7bb65740b8bd,"['gpt-4', 'low']","['model_type', 'semantic_distance']",773,129,91,63,5,0.7054263565891473,4.8604651162790695,153.8,25.8,22.6,0,0,0,9,0,0,9,0.2140530648746676,0.010003404062571095,"[0.00804144590033512, 0.00590900676732331, 0.003460174951797873, 0.0025961805056858855]","[0.7054263565891473, 0.9765625, 1.0, 1.0, 1.0]","[0.09302325581395349, 0.3359375, 0.6141732283464567, 0.8412698412698413, 0.952]",5.4,7,3.284253379117642,9,9.6,12,64.19400000000005,11.609333333333336,0.23842127681678874,0.17860017661420186,0.0689522622201444,0.008695652173913044,0.07566401745363877,0.15571305386733156,0.1490012986338372,0.14138599448991054,0.00865333895102538,0.3333333333333333
4d98b59c1dad,"['gpt-4', 'low']","['model_type', 'semantic_distance']",691,117,90,63,5,0.7692307692307693,4.769230769230769,137.4,23.4,21.2,0,0,2,8,2,0,10,0.21305013771125492,0.016754852299824402,"[0.0019218139923535549, 0.010006517658144698, 0.017331327633424237, 0.004250045315726314]","[0.7692307692307693, 0.9913793103448276, 1.0, 1.0, 1.0]","[0.1111111111111111, 0.3706896551724138, 0.6608695652173913, 0.8508771929824561, 0.9557522123893806]",3.0,4,3.0555084019239644,8,8.4,11,77.83141176470589,9.160647058823532,0.27249874308697836,0.18600876247935072,0.10081878905408317,0.007692307692307693,0.11365725777490483,0.10429864253393666,0.12652086475615887,0.15401339125864713,0.010659193277850754,0.16666666666666666
65d17a7ea040,"['gpt-4', 'low']","['model_type', 'semantic_distance']",781,127,87,55,5,0.6850393700787402,5.0078740157480315,155.4,25.4,22.2,0,0,0,2,5,0,7,0.21107278592658765,0.01159942837497982,"[0.004394414587917506, 0.00670219515706158, 0.011642647182548427, 0.0004595998224321274]","[0.6850393700787402, 0.9603174603174603, 0.992, 1.0, 1.0]","[0.10236220472440945, 0.4523809523809524, 0.784, 0.9112903225806451, 0.959349593495935]",5.2,8,3.126096428909728,10,9.2,16,70.41216107382553,10.841395973154366,0.20488178488178488,0.09881784881784882,0.13817515817515816,0.05209457209457209,0.062424242424242424,0.11851814851814851,0.04952380952380952,0.1502740614622542,0.014613896847185281,0.125
876582341a87,"['gpt-4', 'low']","['model_type', 'semantic_distance']",256,51,39,22,5,0.7647058823529411,3.8823529411764706,50.4,10.2,9.2,0,0,3,4,0,0,4,0.20594187551762635,0.0076728721459706495,"[0.001454075177510561, 0.009968018531799294, 0.003645811478296901, 0.00027783910433454295]","[0.7647058823529411, 0.98, 1.0, 1.0, 1.0]","[0.17647058823529413, 0.46, 0.7346938775510204, 0.8958333333333334, 0.9574468085106383]",0.4,1,2.3719786096256685,6,6.0,7,105.95630508474576,1.4120000000000026,0.2333333333333333,0.15555555555555556,0.08888888888888888,0.0,0.15,0.19999999999999998,0.11666666666666665,0.14772442417237366,0.024875717665107877,0.14285714285714285
ec4945381364,"['gpt-4', 'low']","['model_type', 'semantic_distance']",647,121,82,50,5,0.6776859504132231,4.206611570247934,128.6,24.2,22.2,2,0,0,14,0,2,14,0.20747645572740203,0.004442760049932909,"[7.094732134335646e-05, 0.0003639499091694365, 0.006304777330822409, 0.0021458455385306163]","[0.6776859504132231, 0.9666666666666667, 0.9915966386554622, 1.0, 1.0]","[0.10743801652892562, 0.375, 0.6638655462184874, 0.8389830508474576, 0.9230769230769231]",4.4,8,3.1629318394024275,9,10.2,14,83.06260431654675,8.580057553956838,0.23502153110047846,0.15049236728184096,0.09807142857142857,0.031764069264069265,0.14528890407837777,0.12394873547505127,0.10430587833219412,0.16176639540681562,0.021806557245556524,0.25
d868d56ca6eb,"['gpt-4', 'low']","['model_type', 'semantic_distance']",340,53,42,31,5,0.7924528301886793,5.226415094339623,67.2,10.6,10.0,0,0,0,3,0,0,3,0.2053551221406588,0.010312772648675098,"[0.006767518179757237, 0.006672973292214529, 0.004144731589726031, 0.0030403222356523985]","[0.7924528301886793, 0.9807692307692307, 1.0, 1.0, 1.0]","[0.18867924528301888, 0.5384615384615384, 0.8235294117647058, 0.94, 0.9795918367346939]",1.2,2,2.298962144666479,5,6.4,8,84.12737500000003,4.7051250000000024,0.3057575757575758,0.24353535353535355,0.058888888888888886,0.03636363636363636,0.05333333333333333,0.15383838383838383,0.05858585858585859,0.1317450942345036,0.026049224419043004,0.14285714285714285
1d9ce23f1e00,"['gpt-4', 'low']","['model_type', 'semantic_distance']",740,126,87,59,5,0.6904761904761905,4.746031746031746,147.2,25.2,23.0,0,0,0,8,1,0,9,0.2156649379615962,0.010827520234602275,"[0.003802735030818072, 0.010110036970733066, 0.0042310430036558155, 0.003511225463997597]","[0.6904761904761905, 0.976, 1.0, 1.0, 1.0]","[0.09523809523809523, 0.488, 0.7903225806451613, 0.8943089430894309, 0.9590163934426229]",4.0,6,3.462161800612755,10,11.0,18,77.72800000000001,9.572555555555557,0.23031612592902914,0.1516434389982777,0.06584729010535462,0.04999754844916135,0.08835488525811107,0.12046542227187387,0.10770972396778848,0.1462705563573004,0.005429592777168202,0.2
28d3a19d1836,"['gpt-4', 'low']","['model_type', 'semantic_distance']",660,109,82,60,5,0.7522935779816514,4.944954128440367,131.2,21.8,20.0,0,0,0,6,0,0,6,0.21065190171791334,0.019248118879018616,"[0.010432989878968874, 0.01391928995048608, 0.00853677306856429, 0.0056071848600179885]","[0.7522935779816514, 1.0, 1.0, 1.0, 1.0]","[0.11926605504587157, 0.39814814814814814, 0.6822429906542056, 0.8962264150943396, 0.9714285714285714]",3.2,5,3.1498820214331538,8,9.2,10,68.43440000000001,9.924800000000001,0.25285454438772514,0.15596628136673904,0.1327133329421659,0.008695652173913044,0.08150364763637075,0.1292182518727141,0.118107140761603,0.14678164651092973,0.015455665264533902,0.25
321b8e13911d,"['gpt-4', 'low']","['model_type', 'semantic_distance']",819,145,98,68,5,0.6758620689655173,4.558620689655172,163.0,29.0,24.6,0,0,0,6,0,0,6,0.21210806441997831,0.005940458016697625,"[0.00674242716209561, 0.00461030274828661, 0.00023482637073871104, 0.0002933597522743192]","[0.6758620689655173, 0.9513888888888888, 0.993006993006993, 1.0, 1.0]","[0.08275862068965517, 0.3125, 0.5874125874125874, 0.8309859154929577, 0.9716312056737588]",4.6,9,3.348165205967015,9,10.4,14,71.07122222222223,11.395382716049383,0.2648492886423921,0.15656669479945343,0.07813779037054899,0.007692307692307693,0.048502913752913754,0.18532569729121454,0.11883035929587654,0.15197508832783374,0.012543339860403957,0.3333333333333333
ab6f0432c784,"['gpt-4', 'low']","['model_type', 'semantic_distance']",501,90,61,35,5,0.6777777777777778,4.444444444444445,99.4,18.0,16.4,0,0,0,9,0,0,9,0.20780641080952492,0.00854864125213925,"[0.006632234605531834, 0.0033093078268898735, 0.0012994474834865932, 0.005856292588370199]","[0.6777777777777778, 0.9887640449438202, 1.0, 1.0, 1.0]","[0.13333333333333333, 0.5056179775280899, 0.75, 0.896551724137931, 0.9651162790697675]",2.6,3,3.193673299364854,9,8.4,10,90.3415283018868,5.925169811320757,0.2219126246990024,0.15517715858273134,0.09026487788097695,0.0327485380116959,0.1217750257997936,0.11241830065359476,0.12235982112143103,0.15611355455176343,0.021146647081310754,0.5
d29e77594917,"['gpt-4', 'low']","['model_type', 'semantic_distance']",705,123,86,58,5,0.6991869918699187,4.59349593495935,140.2,24.6,21.6,0,0,0,1,0,0,1,0.2158249900763639,0.007443602650593489,"[0.006462867006714085, 0.0030915367079305256, 0.0041392573288508705, 0.0011935442576914979]","[0.6991869918699187, 0.9426229508196722, 0.9917355371900827, 1.0, 1.0]","[0.10569105691056911, 0.4098360655737705, 0.7851239669421488, 0.9583333333333334, 0.9915966386554622]",3.2,4,3.2492222935028474,9,10.0,12,78.51463380281692,9.363464788732397,0.21971095571095572,0.1650839160839161,0.05792540792540793,0.0471025641025641,0.023717948717948717,0.17956876456876458,0.08682051282051283,0.14736166972558476,0.005109488547632768,0.14285714285714285
